day,000194,000215,000742,000763,050030,050202,070009,110011,160212,340001,519062,519704,519736,519755,710002
2016-03-21,,,,,,,,,,,,,,,
2016-03-22,0.0018009598930563975,0.0010902278390406694,0.0018009598930563975,0.0032285116418073745,0.004237875229900823,0.0018009598930563975,0.0018009598930563975,0.002643588895544058,0.001273533732718879,0.002083334095349443,0.0018009598930563975,0.0008860468097994234,-0.00586677173633654,0.0018009598930563975,0.0025485835179630545
2016-03-23,-0.00570588582634346,-0.0064171233796862515,-0.004445646380848878,-0.008556919325987122,-0.005313790468752355,-0.004690141793839642,-0.00563151979674581,-0.008031187514191629,0.0037927949124427762,-0.005282444091926131,-0.004869765425005612,-0.0006692557897136631,-0.002486310810245529,-0.00570588582634346,-0.0020772839053189163
2016-03-24,0.010001085405626498,0.0078089583530717155,0.0029391796923952107,-0.005778276046690345,0.011662484307840115,0.008725089225815497,0.00938116689696078,0.009393185298801399,0.004005054365929905,0.008555225885704454,0.008397024009502152,0.0019431520478973008,0.00024656656507815455,0.009232445897555674,0.0020546492152927476
2016-03-25,-0.006613552588917937,-0.006613552588917937,-0.009146801480621525,-0.005887863183983155,-0.006613552588917937,-0.006613552588917937,-0.006613552588917937,0.0017435529597180643,-0.001358691842727744,-0.006500606097318284,-0.006613552588917937,-0.004777848137334617,-0.0033752106200060084,-0.006613552588917937,0.0026511611689141734
2016-03-28,0.011606043125087617,0.011606043125087617,0.019225090744135254,0.010155716801664827,0.011606043125087617,0.011606043125087617,0.011606043125087617,0.020132958692685388,0.005333173287136783,0.011097841312501133,0.011606043125087617,0.00748327629045642,0.009669309748715826,0.011606043125087617,0.00714886388280811
2016-03-29,0.010552193898986206,0.0084692095544886,-0.004432750014550679,0.007689160991677713,0.011789432919631193,0.012843085693726164,0.0112458936117531,0.000771469793494628,-0.010247352947971855,0.009625375677504544,0.011320243054132262,-0.0066190393745706455,-0.008084672857898823,0.01033985089726941,0.00023400491320901828
2016-03-30,-0.017394797693346842,-0.010961631145812945,0.012694830987831196,-0.004275264165650272,-0.018567222267365957,-0.015367428205257827,-0.017394797693346842,-0.0006243137450956393,0.0326052023066532,-0.015159433668559874,-0.016558677292008994,0.017734007927262097,0.013607840829080509,-0.01641344342445561,0.003032064438807991
2016-03-31,0.003440480614393504,0.00486093515984809,0.00468348869394597,0.004159905074825332,0.0014841460029215714,0.004452114402962115,0.0033661256437637066,0.006385815204402956,-0.0021918798566766817,0.003920435442174464,0.003440480614393504,0.0147526978089636,0.007919047472998875,0.003440480614393504,0.007982814106180403
2016-04-01,-0.002557823298596329,-0.003976263014908388,-0.005661485620135687,-0.001838916037633087,-0.0020873826525245054,-0.0015472118786872269,-0.002334741799488782,-0.007256519410425266,-0.012856484472643759,-0.0029246715080947228,-0.002557823298596329,-0.007032096229245055,-0.010201135400507155,-0.002557823298596329,-0.008762145292392054
2016-04-05,-0.01579474603672404,-0.011591794635703812,0.0033618946544577977,-0.012253040717208563,-0.015387836955453205,-0.016563385544794862,-0.01634035379994314,-0.006964266775370431,0.02349904941878478,-0.014587324117514067,-0.016563385544794862,0.003661333556328694,0.0020502216439084453,-0.01558299338793212,-0.00010922968002580191
2016-04-06,-0.0021565780244392485,-0.00144986424352056,0.002727426859565618,-0.0021565780244392485,-0.000747576067491984,-0.001651782466640217,-0.0020822506868445334,0.004194978691455242,0.009849424977061538,-0.0020438829210414067,-0.0021565780244392485,0.007975580565869222,0.010445816430507238,-0.0021565780244392485,-0.004707067301974233
