,000143,000171,000215,000527,000763,000979,001714,040008,050030,050202,050203,070032,110011,160212,260101,519062,519069,519736,519755,540002,540006,690007
2015-12-03,,,,,,,,,,,,,,,,,,,,,,
2015-12-04,,,,,,,,,,,,,,,,,,,,,,
2015-12-07,-0.0016378837347008623,0.0004867621576505332,-0.0016378837347008623,0.010673252247392018,-0.0023819313537485343,0.00986959612720928,,0.003164081720927525,0.0014417823646588612,-0.0006053592122434726,-0.0006053592122434726,0.004076401979584698,0.004013119413173616,0.003832031730241825,0.0018746179984414635,-0.0016378837347008623,0.004054147421680199,0.006294127596743859,-0.0016378837347008623,0.00604887308141322,-0.000270971299940026,0.010583157710570168
2015-12-08,0.010190110513805917,0.011075533526681003,0.01176849999341767,0.005302670320138203,0.011744359450394981,-0.002300572472346163,,0.01078481556930988,0.01305452624970449,0.011973231330911549,0.011973231330911549,0.008356729683559827,-0.0042933590200952,-0.008282552264597176,0.00535038051466874,0.012488961088518491,0.002956640564240831,0.008554166259963192,0.012488961088518491,0.0022454839106119673,-0.006166674899072078,-0.007458545473161271
2015-12-09,-0.005464273685819254,-0.006232322840965088,-0.006232322840965088,0.002676363127854575,-0.007722635806687861,-0.010851260485306935,,-0.006640531546943551,-0.005505578654918519,-0.006232322840965088,-0.006232322840965088,-0.005713650641794965,-0.003815844761873466,-0.014818181426823673,-0.00831971499237072,-0.006232322840965088,-0.008036834119160674,-0.006796656926743916,-0.006232322840965088,-0.008339970140345376,0.011091905788271239,-0.007303560120022423
2015-12-10,0.002338993404553902,0.0031064531129191275,0.0031064531129191275,0.00034707121446431177,0.0031064531129191275,0.006586731535192958,,0.0022154522219182127,0.0029450716879211303,0.0015584654968200384,0.0015584654968200384,-3.966793768239718e-06,0.000351421353525172,0.007691272267274729,0.0030367278305316603,0.0031064531129191275,0.0028051575419640873,0.0002831894200903129,0.004103462085999987,-0.00014050483424687954,-0.007334814755321939,-0.0038640562704588266
2015-12-11,-0.002282207586177698,0.0006693188911346404,-0.0014670898094114593,-0.010153967604607406,-0.0014923779326022624,-0.011150733553342507,,-0.005428035554125965,0.00022233556311013203,-0.001779701007151968,-0.001779701007151968,-0.005946317284206137,0.0049710267842786315,0.0007751888985565447,-0.007114795792400264,-0.001585035450382355,-0.00797938233194373,-0.007541126263428288,-0.0017421252121408992,-0.006059370289833277,-0.0037608059220358703,0.002493631544848496
2015-12-14,-0.03537988017332605,-0.03704337568841165,-0.03701380180724767,-0.03063557419996976,-0.03696315127116012,-0.030279233156791152,,-0.03360352168525216,-0.04103682421291921,-0.04311277841838157,-0.04311277841838157,-0.03061571595281043,-0.02746905001687372,-0.019216296921135134,-0.03338066111826943,-0.03845680325024903,-0.02297410743968431,-0.02762442012596167,-0.03745979427716817,-0.026565289466903508,-0.013888326495807846,-0.004549375909021824
2015-12-15,0.005898502232088432,0.004303605037202618,0.003597888735156096,0.024662190287262464,0.003597888735156096,0.011709128596106289,,0.0074989141475502175,0.003597888735156096,0.0025583876956551954,0.0025583876956551954,0.0082659385276872,0.008126361507713509,0.019494560369532565,0.010231040529598334,0.003597888735156096,0.008680100992256246,0.013750172999115517,0.003597888735156096,0.007776993212768146,0.0006055949164973651,0.008803510806993597
2015-12-16,0.0072927004983091015,0.005702586292821166,0.004997367675049547,0.020198236296113614,0.006488791985265752,0.011893919399187491,,0.006033598754580205,0.006452383437720255,0.005517659038212774,0.005517659038212774,0.004997367675049547,-0.003680644271304656,0.020156291880428667,0.007910595114877572,0.004997367675049547,0.010053881654823571,0.009464146011174512,0.004997367675049547,0.0070312871944188116,0.001420506268150712,0.014836829094003412
2015-12-17,-0.005504375252814553,-0.008792358942005363,-0.010890784386721197,0.019404797298926413,-0.009377440567451378,0.00665359470082616,,-0.00288633883092948,-0.006122505470521844,-0.007971099875997867,-0.007971099875997867,-0.0007697379960194262,0.001652359186966601,0.027406095558640153,0.0037194597306176025,-0.010771614919269812,0.0008184674509981171,0.0072881430673716885,-0.010615229545567262,-0.0007128287188706839,0.010875963628592,-0.0023804762510530875
