day,000020,000219,000457,000527,000742,000763,000979,001714,001938,040008,040035,050014,070032,090007,090010,110011,110026,110027,160119,160212,160706,163402,260101,470058,519069,519704,519710,519712,519736,540002,540006,690007,710002
2016-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05,-0.03663993699000745,-0.0562920772246287,-0.03659607099029427,-0.049132888931314844,-0.047290177726515004,-0.025542592435358058,-0.034600107702881466,,-0.0322617378807003,-0.024973126263077683,-0.045878947626439626,-0.052548667182913955,-0.024381732042226822,-0.02977358157200749,-0.024966924055069617,-0.016427913058622012,-0.05644501274902758,-0.03280774486094773,-0.0408700253060007,-0.06117560988321802,-0.02767897244997064,-0.033076266093571616,-0.040850282935604665,-0.0360342864468427,-0.03350736453299297,-0.031036707884638637,-0.053262655579009666,-0.04439639318138333,-0.03875330688266798,-0.028236848271332216,-0.02593101620292204,-0.023054852430370865,-0.021928779331546577
2016-01-06,0.0021326360782765175,0.018441492582417007,0.004700962588473301,0.0016035096900413048,0.0008682319480692868,-0.006701047214414002,-0.0031171029191483512,,0.005801284528094586,-0.01191836485085962,0.00252199956044441,0.011370793860559614,-0.006077010771312175,-0.0063695694261654,0.0064397980685722,-0.0025998572541936493,0.003397542725255276,-0.013924202640123395,0.006373648498470219,0.0011520167372045531,-0.010839895239912245,-0.008963506840604651,-0.0032085017513936442,-0.013060524550664532,-0.007163173542501289,0.0008868890125666162,0.0006740247105185837,0.004482544705546987,0.005927822171356123,-0.00541715786843211,-0.0002684816628106823,0.0196617402786734,0.003284097273632103
2016-01-07,-0.028015808038779566,-0.03239993306712596,-0.025664846032932065,-0.020846756870311123,-0.019685312900616148,0.04098415025628854,-0.009897350206530264,,-0.017192876183568906,0.023776763134375933,-0.007385829412992151,-0.0292387315116881,0.023270760001492752,0.006795582991964921,-0.01357508029136989,-0.007947091053108424,-0.025847652655576425,0.03876452845727618,-0.023547673000341773,-0.027897628882671888,0.03103134332598334,0.026466910836330237,0.014843527608192075,0.031823706781439975,0.005021462665609655,-0.024803474087913058,0.0046558265291893886,-0.021801866707942374,-0.023362407544546104,0.019084939456812333,-0.008901092870093774,-0.017172713847963816,-0.0013489905176060635
2016-01-08,0.013007899258759004,0.010442265887155466,0.014986079925999318,0.011107186106255273,0.011033110625239706,0.017397273144049707,0.008179289426996084,,0.03629323212521851,0.011683387202903184,0.004502215327386594,0.001898901950975862,0.010492594740458383,0.014822356384893043,0.025580173025062658,0.022039075532008123,-3.804692668496479e-05,0.003921208360916806,0.017963953739337457,0.001947772589110608,0.009372911186454003,0.004410781430038702,0.005280361232615105,0.006544400851215215,0.015027886672064561,0.003939873705010477,0.006436028880918432,0.0004750058744410479,0.015252772453759667,0.012000469651476386,0.027482029735045765,0.04116914083246037,0.022608986887238114
2016-01-11,-0.029300269296748005,-0.044073328268614764,-0.022811968400886506,-0.018089439120400508,-0.014575162934182817,0.028299279143317646,-0.012352260134813942,0.033507612476651016,-0.014742151004900506,0.015010592122189248,-0.017339845150467603,-0.04073832719852288,0.009785946688564584,0.004853127426817094,-0.02009003803729914,-0.00905321720025365,-0.030263764661062842,0.0214282337018451,-0.027639800747975674,-0.04204794307890458,0.017604599461853332,0.008737756173187172,0.0008501743795560346,0.01821921775809643,-0.0035767865003311083,-0.03216008254318148,0.0006793296483682543,-0.023975556865658665,-0.01848985106171286,0.0067192504218880345,-0.010694934788784582,-0.015259510811020172,-0.008115177525011674
2016-01-12,0.006950489585841435,-0.013521875984034204,0.00388693228469017,0.006199841066372391,0.011232108535198071,-0.008504217590972751,0.010404065005718,-0.0002768428714514659,-0.012205272294910752,0.00685925553573985,-0.0025564781298101913,0.007241954121029792,-0.002436670085274373,0.003998488466727235,-0.0002768428714514659,0.004430901993773606,0.01707642348436278,0.0014698820193781437,0.0009363619047442207,0.011141426359317919,0.0019333821367009119,0.0037315698465987257,0.0030487643037979684,0.006780320149014418,0.0017151890010584925,0.002081647694586186,0.008426377320019496,0.009613267018658389,0.013101083549952985,0.0009081517114304383,0.005763363694391455,-0.01755794886223494,-0.009240525499256247
2016-01-13,0.006537771747086252,-0.024228327098446245,-0.006373751791052706,-0.00027628301217408335,-0.004234096704501034,0.01404087836381096,0.010255195815209728,0.026107243371352395,0.00699255524257969,0.01608571273913484,-0.0024533049911760196,-0.0118280800117323,0.01528473254884155,0.012484425150833034,0.008263953999746554,0.01748226410447562,-0.016606799342690493,0.021748045463767296,-0.005206532138851805,-0.010731734644096269,0.020395023559349523,0.010457983938669035,0.010940509743389337,0.020501076587890577,0.004238456095010501,-0.0030692272168828527,0.0036741113609986,-0.008169144006232032,-0.002935660919076488,0.012107040469861108,0.01121196861082252,-0.017855241974485847,-0.000968674233829403
2016-01-14,-0.004525080146362326,0.003776808420438149,-0.014249440948567393,-0.01405965716988744,-0.015163950168161522,-0.04405314869120658,-0.018918664342623126,-0.04710658380571031,-0.017362994062120496,-0.03492737545425317,-0.015354329787678145,-0.0018577150274297072,-0.03835384857595092,-0.03156925104783381,-0.027359348418664498,-0.028995491284378616,0.009507433963292566,-0.03922567312269787,-0.016623997723677286,0.0071808930604218,-0.04081613220219049,-0.030707805577279146,-0.02981948538653656,-0.03583103764644324,-0.028475147491347164,-0.009782298783897359,-0.02592388301135906,-0.002036161270499104,-0.008357433567776962,-0.03091836142343518,-0.028589788420951834,-0.007866853578855526,-0.022216042211516074
