,000751,166002,270002,519700,519712
2019-01-31,,,,,
2019-02-01,,,,,
2019-02-11,0.003402920985703606,-0.01182779651850363,-0.018214934465066834,-0.01281532203561997,-0.0012936171331057178
2019-02-12,0.004984818309644812,-0.005068642857934069,-0.007034973794776356,-0.0005822238826174164,-0.004659296007112568
2019-02-13,-0.004607260854083695,-0.012812386395924635,-0.016402520171083568,-0.010612105053083187,-0.0118319708678436
2019-02-14,-0.0027381110276021303,-0.0023571296194948577,-0.001978902563652296,-0.0012191236858301036,0.0005719294284480814
2019-02-15,0.0030382654385819885,0.014045680066720245,0.0136819288671578,0.009426123994791591,0.0063286351957142495
2019-02-18,0.012170930700771354,-0.00990842290726568,-0.019394332037692363,-0.00728541840587571,-0.0028444013226378573
2019-02-19,-0.004251337039443359,0.0023043456893437897,0.002933261525041586,0.0028722248786392512,0.0003867745860124394
2019-02-20,-0.007232741354688654,0.0014939499999999661,-0.0008242206849070621,-0.0010809750402331897,-0.0027631280209382547
2019-02-21,-0.004028844417836019,0.004298166696282357,0.0020801682270138455,0.004661058366250415,-0.00039934531013252617
2019-02-22,0.006592231210393873,-0.01333812348861052,-0.022350109248407968,-0.011969408344479682,-0.007753040562782365
2019-02-25,0.0013246596184484094,-0.028244757725115477,-0.03795502743837442,-0.018235219457065632,-0.010565803336765045
2019-02-26,0.0056824321418739165,0.012221157277940708,0.010962432985346937,0.011462773584866026,0.00746579992262042
2019-02-27,-0.013855681833546796,-0.0029070574658593973,-0.00021315371410823847,-0.002668301431612674,-0.009673207240223136
2019-02-28,0.01886099034966393,0.0031123473686314185,0.003408366613449676,0.0016026077066657596,0.012595515508084354
2019-03-01,-0.007347320599425,-0.008170479269563158,-0.012065542708130428,-0.009279891226610326,-0.010842790294557814
2019-03-04,0.006710336676762019,0.005669689652184395,0.00026230045162445315,0.0062596055890753455,0.010367785924346284
2019-03-05,0.0004961283546551787,-0.0027983506755340226,-0.00731590032912921,5.010454722054192e-05,0.005370544373332287
2019-03-06,-0.006599770852189213,-0.0061669953184326776,-0.006454429056733435,-0.0018491770279611686,-0.005577972487066596
2019-03-07,0.0013133865778112153,0.001451477882458363,0.0066408718271439016,0.007463313553438877,0.013172465039486658
2019-03-08,0.0019041049497705576,0.014680951513172724,0.01363132327993788,0.007210983780358782,0.009022131739816364
2019-03-11,0.01779566636572838,-0.007451497352185088,-0.01306223032592646,0.002071470891181093,0.013746440062786913
2019-03-12,0.01293410471625056,0.004175316387994732,0.002873933377649074,0.012505335740651713,0.02263008787076659
2019-03-13,-0.004660022038189493,-0.002946780800378357,0.008023432311850542,0.001309986210087155,-0.009922215658461742
2019-03-14,-0.005710624254071983,0.0021994179630472344,0.0009775412660686378,0.0008460773534155752,-0.004082778749386451
2019-03-15,0.014297110857476536,-0.004183656324767249,-0.004484167792426552,-0.004154267196266881,-0.0037099755348979357
2019-03-18,0.004333618062803968,-0.014403692327249917,-0.02084488427148301,-0.016351648347937786,-0.007600387756112825
2019-03-19,0.0022836487088836455,0.004149726544279586,0.004738043247765167,0.008636682898826464,0.006842853725174125
2019-03-20,-0.009384892500080677,-0.005939079821814186,-0.0017017052031720326,-0.006782027714136718,-0.008809119352365058
2019-03-21,0.0031462157653616707,0.0018900510793098402,0.0015319270418474584,0.0031932841773110177,0.004476344996718895
2019-03-22,0.000676482370565834,-0.00030940260059308944,0.0017288551734357949,0.002511279418397905,-0.0057077839460557556
2019-03-25,-0.0028488410196636504,0.004329104734322908,0.006210388671603728,0.005216675071007759,0.00463901825710189
2019-03-26,-0.00028599311464128085,0.0124848277513524,0.016703910373255138,0.00691818854356907,0.006684244867714684
2019-03-27,0.016319160836227864,0.0021355210232896216,-0.0021078693520490965,4.167689887646375e-05,0.00655114539331314
2019-03-28,0.002991876696605944,0.005114564894079576,-0.000608545931705673,-0.005327958067349869,-0.002576539558251767
2019-03-29,-0.006799317980104469,-0.02190655097010885,-0.031575252843709434,-0.020020934078713637,-0.01597675686996891
2019-04-01,0.012737337065900745,-0.0033403528627715673,-0.015798876172813614,-0.00299703968962306,0.006600075243839543
