,000751,001714,519069,519736
2018-05-02,,,,
2018-05-03,,,,
2018-05-04,0.012887442494024515,0.0032409881069727087,0.0053667633109496515,0.0025684931506849695
2018-05-07,0.005843761556636684,0.00919461667988819,-0.0065518522813399205,0.0018998002414354342
2018-05-08,-0.016046428234219534,-0.008864573278727583,-0.00847002414709963,-0.002222238710781088
2018-05-09,-0.0006662944996195241,-0.0034236242964081898,-0.00034324884541081513,-0.0008332734449264523
2018-05-10,0.0014925622443799913,-0.0032904218815312802,0.002649596106581553,0.0009693465419668978
2018-05-11,-0.00755037189909924,-0.0017114175950804222,0.0040086168312664094,-0.003254306437740495
2018-05-14,-0.0006708250182161368,0.006199947761938773,-0.0004957296115797316,0.0026961915551928506
2018-05-15,0.01650942627887586,0.0062171644530890635,0.007731090737054913,0.006983437111703461
2018-05-16,0.002983599644562185,0.005647542368463543,0.002362222637665168,-0.0023977710715682443
2018-05-17,-0.004633302528324279,-0.008215773250789149,0.006582407299457915,-0.00350597460703439
2018-05-18,-0.010653970149362868,-0.005153264072230046,-0.005150796053637663,-0.0026321073250732407
2018-05-21,0.011660388401101729,0.007678669170519736,0.006528831053483675,0.007503079924912948
2018-05-22,0.01594507808704937,0.005833894306800813,0.0073936835223904485,-0.0015573637607964042
2018-05-23,0.002230874968203289,-0.001186463044938968,0.0055813125584530665,0.002411054242992594
2018-05-24,0.005406951366347945,0.0028026351294861973,0.00356761503820191,-0.0008987337801873441
2018-05-25,-0.0035487426937383937,0.005872214017858757,-0.00032769119317754836,-0.001765102408355923
2018-05-28,0.002385322167756776,0.0008293927393665523,0.000986880721105976,-0.0036386296406287766
2018-05-29,-0.01736799307429371,0.001334753121596699,-0.005055168859095072,-0.0032840113187383446
2018-05-30,0.0015200849948828754,-0.000763863056302938,-0.0029632876052519963,-0.007976402981313413
2018-05-31,0.008241197401800848,0.014471185975132528,0.003443897575489574,0.004655399665685511
2018-06-01,-0.020980778855757554,-0.011793739791861269,-0.009296864484489853,-0.010147862386754136
2018-06-04,-0.010601194430204797,-0.003281847427262452,0.0003520760796298372,-0.005081825483000735
2018-06-05,0.018378232569890685,0.006173037401765669,0.0020328988649764845,0.00023029872317481548
2018-06-06,0.008397838816998848,0.0012536519321845185,-0.0013645930881129864,0.003907151434786704
2018-06-07,-0.0072278504127325505,-0.0029695829332148094,0.002165644947111134,0.009075164115402101
2018-06-08,0.010428203013522874,0.005870911346856134,0.005727559767604973,0.007564045894046578
2018-06-11,-0.010411054802115127,-0.003899412063115726,-0.006319928365144167,0.00028101648918177347
2018-06-12,0.003996395577021472,0.001794946099695105,-0.006063109890485752,0.003018154748811952
2018-06-13,-0.003612999244507309,-0.0040997271284953785,0.0019252729396916912,-0.00037170847510370475
2018-06-14,-0.006124088604687605,-0.008160276099221098,-0.00440288056596827,-0.007790321805706268
2018-06-15,-0.009986854665655853,-0.006674954635619956,-0.0004537324965544487,-0.0019525635561780108
2018-06-19,-0.009019567408300233,-0.01390349663357493,0.0034223343590399358,-0.014600867324292444
2018-06-20,0.008831520768797452,0.008123633843097222,-0.0019575131322051575,0.01436458895391457
2018-06-21,0.004971530355579068,0.0016728980133235982,0.005067098747376431,-0.004271541271508861
2018-06-22,-0.0014174130100466087,-0.001905147346018099,-0.007655907991550137,-0.0021682028547953536
2018-06-25,0.018490393929281423,0.011909500082815327,0.014956451039338958,0.00541558654181884
2018-06-26,-0.0008039891179798531,-0.0006555427806826941,-0.0057715933355627635,-0.004404728008666314
2018-06-27,-0.00027151027188765386,-0.0010689326926942577,0.005349082686083029,-0.0021918805338132508
2018-06-28,-0.007306272801170355,-0.007797086000084108,-0.0021370525417048203,-0.006686956697690483
2018-06-29,0.01799088112186631,0.010706809178788301,-0.005251612670606143,0.014777453924064154
2018-06-30,,,,
