160212,2.3333333333333335
000527,5.0
519772,6.0
540006,7.0
005827,7.333333333333333
002803,7.333333333333333
000307,8.0
000020,8.0
001938,9.666666666666666
006580,11.666666666666666
470058,13.0
110026,13.333333333333334
110011,13.333333333333334
000742,14.333333333333334
000457,15.0
001714,16.333333333333332
000219,17.333333333333332
690007,19.0
519712,19.333333333333332
003940,21.0
004986,22.333333333333332
000979,22.333333333333332
519062,23.666666666666668
001910,23.666666666666668
519736,26.666666666666668
040035,27.333333333333332
519704,31.666666666666668
