003940,6.0
519779,9.333333333333334
040035,9.666666666666666
000219,10.0
050014,10.666666666666666
001938,10.666666666666666
110011,11.333333333333334
160212,11.666666666666666
110026,11.666666666666666
519710,13.0
002803,13.333333333333334
690007,15.666666666666666
710002,16.0
070032,16.333333333333332
519736,18.0
160119,18.0
519712,18.666666666666668
000307,19.0
540002,19.333333333333332
000742,19.666666666666668
519772,20.0
000457,22.666666666666668
519704,24.333333333333332
000020,26.0
000527,26.333333333333332
001910,31.0
470058,32.0
