day,000020,000191,000194,000219,000457,001714,001938,002383,002865,050014,070009,110026,160119,217003,260101,270002,519704,519712,519723,519736,519772,690007
2018-01-29,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,-0.0029231171586934224,0.00713372586710459,0.00713372586710459,0.009131062751258967,0.008803174948907588,0.005836709005885399,0.0014187526372423376,-0.0012696354774331953,0.007324401813333936,0.003734017270698553,0.007205144235909233,-0.0019318631231198813,0.007496263631454947,0.00713372586710459,0.009783902545549839,0.004796545422317555,0.006130381385499151,0.006364199126050241,0.00713372586710459,0.005088736092053514,0.004429195779207307,0.00713372586710459
2018-01-31,-0.004127793306911487,-0.009869842776876414,-0.009869842776876414,-0.026481138457939424,-0.012786509443543093,-0.00857114147817506,-0.010172359717825041,-0.010929164810774772,-0.009679203181032436,-0.020103760905531343,-0.009727016239705844,-0.03478028642526432,-0.02768815637919575,-0.00971490010566467,-0.014610769984764072,-0.008010208907389016,-0.022591637219461003,-0.008329604039872152,-0.009056834646794965,-0.006591154252286291,-0.02207323260738492,-0.012862574713601527
2018-02-01,-0.005178645239192647,0.007922741852190662,0.007118236622906671,-0.019233114728444578,-0.012522381847632325,-0.003906406697456566,-0.0013548009610672151,-0.0024257718606562895,0.00730883988222264,-0.01897728282564093,0.008117879607554834,-0.012946195638439684,-0.022338746342470683,0.0072215157347063075,-5.951894081701603e-06,0.004924566926886587,-0.005089291352678327,0.003273561497954769,0.007118236622906671,-0.001051698017616176,-0.004549573946757146,-0.01818193490367981
2018-02-02,-0.00025609067373055794,-0.013595352567905561,-0.012844601817154855,-0.012901390041881955,-0.008906520513344507,-0.0037592869941349694,-0.006270686755783128,-0.006100705886963542,-0.01350006909958723,0.004604849656563603,-0.01352402080387094,-0.01076919038080204,-0.010807366254383943,-0.01328554722892683,-0.01168476792900619,-0.01115526752731788,-0.004669846217064455,-0.010507741606886611,-0.013595352567905561,-0.005358120277954903,-0.0010953525679056053,-0.0003969363778484336
2018-02-05,-0.03017771301787131,-0.015771397278892874,-0.016575255799793354,-0.01796221835180445,-0.02675769109890236,-0.025016814241351826,-0.015363354933284334,-0.008073661750909178,-0.01619415823881787,-0.025512693734252023,-0.016289949095085632,-0.024167134789843336,-0.017459876044959577,-0.016575255799793354,-0.014837820423913906,-0.017683876531001008,-0.019977773663012233,-0.02542481332191726,-0.016575255799793354,-0.020660223120054666,-0.023433966362207626,-0.022220066915729086
2018-02-06,-0.029815844746181375,0.007995543154174722,0.008745730701061438,-0.03089334573471425,-0.028438233099575827,-0.023438641521660086,-0.019178698811570083,-0.018347976340029604,0.008186019344650797,-0.02456958710634627,0.008066849486177086,-0.04207689961603678,-0.03526274169277699,0.008356870775090286,-0.010469704952767223,0.002132633896568592,-0.018976119529334867,-0.008697003429676275,0.0088078908389837,-0.019075826821215003,-0.025844235851350095,-0.043096159902593856
2018-02-07,0.021192550178340763,0.037714671952538636,0.03691145910113314,0.04847215274275174,0.030238861236364434,0.008513893178212273,0.02285148647453117,0.015266437456111448,0.037101899017339623,0.04726878691055825,0.0370540615966769,0.04740502264210089,0.037770792787013785,0.03727265621155629,0.03770878697528446,0.03314968839925947,0.03866584506604542,0.027436528189171083,0.03691145910113314,0.028479755897085957,0.03905584795031103,0.0332299128517084
2018-02-08,0.024298489156818537,0.0026921011812433004,0.0026921011812433004,0.020549244038386316,0.02015739450860554,0.006867466525710908,-0.0009676666128001221,-0.003945066960349575,0.0028825048369933715,0.017043715737880882,0.0027633922627290364,0.01736335638863329,0.0112120140007399,0.0026921011812433004,0.009733141618778252,0.0017420171353469405,0.01565182097108564,0.0054820573390752525,0.0026921011812433004,0.01757305356219585,0.011964569084239152,0.008696720118887669
