,166002,519069,519700
2016-02-01,,,
2016-02-02,,,
2016-02-03,-0.0067959348922070895,-0.004886193538740757,-0.0020278451926047936
2016-02-04,-0.00017661564416404651,0.0013761523882300786,0.009835396956364484
2016-02-05,0.0025564526863327552,0.0027206427405914724,-0.007198235805446651
2016-02-15,-0.02091986340042351,-0.01949352420150907,-0.02017705120082547
2016-02-16,-0.006990448633287238,-0.003410543414037681,0.006242787107987313
2016-02-17,-0.007572624681771334,-0.0056231653772869095,-0.0002822396168218333
2016-02-18,0.006544918049380621,0.0050587487620622484,0.0028286565399560093
2016-02-19,0.003009923067708531,-0.0008635287991023421,0.003771413964271275
2016-02-22,-0.002907296705733753,0.0016920033961174141,0.0065936627335794196
2016-02-23,0.010796526355075997,0.005305515209337641,0.002859446589738246
2016-02-24,-0.0053001076612098075,-0.008393399742809615,-0.006102068226402357
2016-02-25,0.022543655811190777,0.01094423456251703,0.0032359017312244553
2016-02-26,0.007736903805592554,0.0011083481952582908,-0.0020155671119268526
2016-02-29,-0.0010895036351608045,-0.006206771388450827,-0.013687378832247354
2016-03-01,-0.003351756646595705,-0.0014746550453887952,-0.0030993915336625655
2016-03-02,-0.01952615038903116,-0.011997116975267508,-0.001809964094137806
2016-03-03,-0.002418372523810053,-0.0012695882666284852,-0.0026324502768499958
2016-03-04,-0.02308536338830558,-0.0284788078996856,-0.03678259229404601
2016-03-07,0.010571342445517717,0.007200119785716441,0.01365971100178165
2016-03-08,-0.0018699197665772438,0.0020309444480364203,0.010386610728254864
2016-03-09,-0.02036830940551526,-0.01569996123948325,-0.02308048033030785
2016-03-10,0.01041398814773764,0.004464045163980357,0.0012523754796621711
2016-03-11,-0.011774246135126676,-0.006263385250300901,-0.013288470908591421
2016-03-14,0.009329853202128646,0.008707717296517536,0.020127305866087575
2016-03-15,-0.007168130833127284,-0.002689554069715383,-0.012004447539793794
2016-03-16,-0.013194866064441424,-0.011309307519400513,-0.011370749384106982
2016-03-17,0.009225885287792002,0.007867556648190721,0.027764277963975514
2016-03-18,0.0051677013117965576,0.004035179184236792,0.021441786166832344
2016-03-21,-0.0020305156702384863,-0.0038355397785954093,0.005388978053219695
2016-03-22,0.003941406093764588,0.0004933430247987536,-0.003493157754002385
2016-03-23,-0.0032414152767665794,0.0005134267759476785,0.001981872896305692
2016-03-24,0.0041107545101920495,0.002075646938544673,-0.0013309343841344523
2016-03-25,0.00022306863755550133,-0.005302936599402841,-0.005427312968514508
2016-03-28,0.004774939104144282,0.006043215899956711,0.005681872508973895
2016-03-29,-0.0003766267975975346,-0.0015129257513959438,-0.004770340974473153
2016-03-30,0.001066612541692491,0.004271868973319881,0.009861410665223724
2016-03-31,0.005281799817306698,0.008008180451261504,0.01582255608609162
2016-04-01,-0.0076631982373317475,-0.004831288709444048,-0.008381935121543282
