,000020,000219,000457,000527,000742,040008,040035,050014,070032,090007,090010,110011,110026,110027,160119,160212,160706,163402,260101,340001,470058,519062,519069,519704,519712,519736,540002,540006,690007,710002
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06,0.01348343255270179,-0.0006457673023643196,-0.011391969936161206,-0.0037046355754351,0.016966254742615705,-0.003726014407292366,-0.005085675992744232,0.011757286132750178,-0.005858000491453463,0.0052839336972203554,-0.002559731695450651,-0.011545567999154627,0.03801475607464755,0.002176798327872209,0.001221535968959131,-0.003497427360780181,-0.009112595069206364,-0.005794873026015335,0.004207591799672672,-0.006623680342290994,-0.006293950810625226,,-0.006066523391059286,0.030055030493652435,-0.014970396143479725,0.00266899784446184,-0.016533728009478277,-0.013907239445238972,-0.010454146471342907,-0.002667905879538468
2015-01-07,-0.0039557281837330205,-0.007830078909853766,-0.00553114501148233,-0.012510764633326676,-0.014183207234972905,-0.0073987761251483875,-0.008005263557029352,-0.012585666844329157,-0.007903375955141678,-0.00819931353921488,-0.008731533305038064,-0.011334342625092364,-0.015601278477504477,0.01490920300794385,-0.004874944522041069,-0.005396956720781443,-0.006141359153639447,-0.00810168495955943,-0.008055936862578328,-0.002937600075474389,0.010131294053212558,,-0.008859524982507194,-0.006316074367840097,-0.0009493480708813173,-0.017001737769442915,-0.005334554026677152,-0.013569688034068772,-0.005609360586921408,0.004292183283079565
2015-01-08,0.026448833636484315,0.012748573104208294,0.006055445512003876,0.015974255422432804,0.027522146729935804,0.021502286579596408,0.016982753829577923,0.023301687857522513,0.014545111648728848,0.01780350322565527,0.004701412373324554,0.016649978772815044,0.0355267122795806,-0.004880118132443156,0.01768369502738054,0.012023143886119358,0.01715791144335066,0.020225174077358576,0.02507575337933865,0.01341952158213544,0.0016858789151384945,,0.01977910242058112,0.02922050893245154,0.003526661756508731,0.013177804806756899,0.006586498169753319,0.0037003864766885775,0.02558518961303413,0.008114135775603604
2015-01-09,0.0033743968662800494,-0.010504835289078751,-0.0037572019299179082,-0.006948180144650817,0.005512008360900378,-0.0007224606929163713,-0.0031714283657108266,-0.0021300676184099476,-0.005382889331803864,0.001189719392881372,-0.003879015516939588,-0.004087472575336593,0.007373051023118915,0.0017001653797397154,-0.005413392559382668,-0.0016208644882433898,-0.0008870805915967006,0.0027527141126428845,-0.0009127321431841029,0.006708387301190166,0.004104868435876652,,0.006647118782670214,0.0009600617231366737,-0.00218464179620681,0.0011503474404217506,0.00010183111642858567,0.0007805212749767421,-0.003288980882197312,0.006537603700232264
2015-01-12,0.00038964830200127754,-0.00500818916890633,0.0026694436471056404,0.002362216175304521,0.013818407043259984,0.006751909648509247,0.008499852238110672,-0.0020487424343407223,0.0026538849740530557,0.01077244967836577,-0.015601098182696949,0.004315499556481472,0.025345209759994103,-0.021174674741265553,-0.007313522251934712,-0.0014466168424535075,0.0020457771352756504,0.008385559244533991,0.005527357930859567,0.0004415938840049982,-0.015824941907019663,0.005077148302001233,0.009746078692493554,-0.010761584599366714,-0.008288586813430032,0.014176329375704566,-0.0035690797379575034,0.010807807327789187,-0.0055460811597550785,-0.0017920319758190084
2015-01-13,0.01824358085289468,0.014293097838372182,0.00990299602684841,0.010539591816263627,0.016899542370950815,0.0015137322506884043,0.0035204659104992597,0.012189484573234433,0.007552016777871984,0.004914228347380645,0.005436768938940073,0.005861243709634811,0.006806901086467088,0.004824933313998914,0.00964353566876941,0.004402021715168125,-0.002129226734289391,0.004110838854293863,0.004782401134206582,0.000721131873302916,0.0012062041044424987,-0.0021645824124114643,0.0024826503717034765,0.018318226658546877,-0.004627636599603635,0.01947653571202501,-0.005604590751825622,0.004931047324727711,0.003561974495247755,0.007518786785252418
2015-01-14,-0.003414554794408442,-0.00729095595685425,-0.002132911159823614,-0.0022483016926715393,0.0015645137560887923,0.0037339222491211688,0.001293885436926101,-0.00440391134980278,-0.003806880992668904,-0.0026186496686062544,0.003301545534432848,-0.007527794103804775,-0.0020169601164071738,0.00928671518003965,0.00180454412272113,0.0030203150887374575,0.0047202271639550375,0.004661346668720201,0.004168261808015994,0.010118086177906549,0.009175676922363096,0.005816214436360823,0.0045546500965794046,-0.0006353984668651114,0.008285350238829925,-0.007422973560108681,0.007908264645565821,0.0013860036010259202,-0.0013012232860590833,0.0077190915866119925
2015-01-15,-0.010609231750742909,-0.018305272123413596,-0.013217131097772672,-0.02562940265638569,-0.03436659791333674,-0.023567119005977633,-0.02242846207230631,-0.03083133447448594,-0.017906739734749655,-0.01884579669808284,-0.004032688089800063,-0.013103560149741345,-0.030042942826497,-0.00552735710365071,-0.017964851947653848,-0.0030745478243481283,-0.01993435561601653,-0.01740614361144699,-0.027871874325243295,-0.0174136560448932,-0.008595450694842244,-0.02924277212341364,-0.018295403702361046,-0.017698760579402117,-0.001533412517502386,-0.011353684466884228,-0.010523217495717052,-0.002650449584275627,-0.02350800509832407,-0.018378987271935987
2015-01-16,0.01382846947636418,0.0009559716439671018,0.006603244424429056,0.005574671535594433,0.022241402586381964,-0.0011181838234743946,0.005489891483985376,0.006706765651927515,0.005982558601322463,-0.004290954877374187,0.0021506406079117024,-0.0013222382086186535,0.02755347504298067,0.006839228493220828,0.006360237817619296,0.006613299988603716,-0.002421064391752159,-0.0007271156041683824,0.0015069396618259123,-0.0007967918183722222,0.00461503483928416,-0.002261981694946069,0.008517864647075823,0.016884861042419708,-0.002230602700636908,0.01410575311475415,-0.004850699849142881,-0.0032418671059446513,0.00974151730071271,0.02445944743239359
