050202,1.5
050203,1.5
050030,3.0
160212,4.0
110026,5.666666666666667
000219,6.0
000742,6.666666666666667
710002,12.0
005827,12.666666666666666
160119,13.0
040035,13.0
001714,13.333333333333334
001938,13.333333333333334
002803,13.666666666666666
000527,14.0
000763,17.666666666666668
000020,17.666666666666668
000979,18.666666666666668
000307,20.333333333333332
519772,20.666666666666668
519779,21.0
540006,21.333333333333332
110011,22.0
000457,22.666666666666668
004986,24.0
050014,26.333333333333332
519736,27.333333333333332
090010,28.0
001910,29.666666666666668
003940,30.0
519704,32.0
