,001875,519700,519712,519736
2016-11-02,,,,
2016-11-03,,,,
2016-11-04,0.001517158429947929,0.0023912843040737597,0.005810087722877166,0.00029594643084174255
2016-11-07,0.002560228616992788,0.0021840393054146645,-0.0022170170722703997,-0.0025141370872943103
2016-11-08,0.0007281492761677111,0.002098118270891902,0.003248862437227329,0.003190568956456419
2016-11-09,0.0034661440706477142,0.0005508129408093865,-0.0007380101925441584,-0.005264416079539758
2016-11-10,0.0014509011660761573,0.004703533450966635,0.0013283743731162811,0.011750140497573724
2016-11-11,-0.013838749489953672,-0.0019453129677240444,-0.009488699631067132,-0.014886189217060086
2016-11-14,-0.01313720753193437,-0.0010534769028851532,-0.0027686514148268504,-0.007740069821875806
2016-11-15,-0.002046027234485104,-0.00029164126957281766,-0.0028329373305640004,0.0033809715321062583
2016-11-16,0.006099809894015817,0.003371931423237551,0.006347572012531111,0.003963837080126598
2016-11-17,-0.00031833933839808815,-0.005337685474495535,-0.0076155185105772905,-0.009025890255433211
2016-11-18,0.011924487017576313,0.00277659558950083,0.0032834754272994537,0.004255422637042483
2016-11-21,-0.004876356702650186,-0.0032401211041503952,-0.008764549541119382,-0.00729024222251673
2016-11-22,-0.005575679634387765,-0.0017203817845030667,-0.0043251146974552235,-0.005204869114945554
2016-11-23,-0.0011031302994933823,-0.004278130799253876,0.002301646757895792,-0.006517954484386634
2016-11-24,-0.004883417238685128,-0.006758657430139703,-0.0044769872612850925,-0.008903380941044703
2016-11-25,-0.003788958742896975,-0.00895691739922766,-0.012757593074903317,-0.009484900503768268
2016-11-28,0.007015614699312778,3.12971240967741e-06,-0.0015261221192959251,-0.0005674575585116193
2016-11-29,-0.014224251369749474,-0.012847553196987715,-0.01336703259578964,-0.018224503751603227
2016-11-30,0.005520513598902599,0.0029772786039891086,0.004242286074403134,0.007119660720437904
2016-12-01,-0.005948148398966069,-0.0008487093372628873,-0.005094906078146888,-0.0022227625554323005
2016-12-02,-0.005017350948127386,-0.0019966273794586042,0.004821545591536469,-0.005127927304726887
2016-12-05,-0.0005009830944435745,0.0012321191585893398,0.0033716142377506753,0.0006944847499871232
2016-12-06,0.0011773884990973205,0.006148008157216833,0.0041803714671208025,0.005810909358579752
2016-12-07,-0.0006814402330381775,0.0011032138715332263,0.0026438762606133537,0.004084907683820527
2016-12-08,0.006811912616463411,-0.002232051341170993,0.0016603730801165728,0.0012274352217442885
2016-12-09,-0.01952755504684789,-0.010362516585986525,-0.01086195455611505,-0.010981648383362241
2016-12-12,0.0029009147982828054,-0.007737311911225175,2.328886744140668e-05,-0.014933647825759122
2016-12-13,-0.0005216885933898574,0.0005032036591194888,-0.0005831658097015247,-0.00041757188793845046
2016-12-14,0.0006948228009096002,-0.0002904567861686802,-4.979573401486803e-05,-0.004490158078706674
2016-12-15,-0.0001712726978355672,0.01066891628686728,0.006529102683468624,0.00864212706052514
2016-12-16,0.003090253201525117,0.00259957444029002,0.0016002469451452672,0.006287552168281474
2016-12-19,-0.0040385147189437864,0.006093635625470717,0.003128767087395956,0.0012332415789320095
2016-12-20,0.005780728900640075,0.0036886786914350767,0.0062153225555726666,0.007998023800861787
2016-12-21,-0.004780680557682215,0.0003806846354408311,-0.0022680922006712567,0.0002624122471732715
2016-12-22,-0.004653241948491704,0.00035510919345349556,0.001563696862802999,-0.0007137590277956907
2016-12-23,0.003231278927171899,-5.6412593161692115e-05,-0.0017510952628230214,-0.004341428822164817
2016-12-26,-0.00976642590851362,-0.004146118592292192,-0.004069688040513775,0.010038759742129644
2016-12-27,0.0008495997541584366,0.0034564819230844535,0.004750770105263813,0.006850690861632591
2016-12-28,0.013246232899396637,0.0026199873600010193,0.0011575972581795435,0.003637750413256313
2016-12-29,0.004273985286571191,-0.0017808776963579298,0.001513973971030369,-0.002388752085940249
2016-12-30,0.009363024762730987,-0.0006999369870961392,-0.00010318744531456758,0.002629081896916796
2016-12-31,,,,
