160119,3.6666666666666665
690007,4.333333333333333
110026,4.333333333333333
000742,6.0
000457,7.0
050014,7.0
519772,7.666666666666667
003940,7.666666666666667
160212,8.666666666666666
000219,10.0
519704,12.0
110011,12.666666666666666
000020,14.333333333333334
002383,14.333333333333334
040035,16.333333333333332
002803,17.0
519779,18.333333333333332
519736,19.333333333333332
001714,21.0
519069,22.0
090010,23.333333333333332
260101,24.333333333333332
540006,24.333333333333332
001938,25.666666666666668
470058,26.0
000527,27.666666666666668
070032,29.0
519710,30.666666666666668
