050014,4.333333333333333
110026,4.333333333333333
160119,5.666666666666667
160212,6.333333333333333
000219,6.666666666666667
110011,7.0
002803,10.666666666666666
005827,11.0
519772,12.333333333333334
000020,12.333333333333334
540006,12.666666666666666
690007,13.333333333333334
001938,14.333333333333334
004986,15.666666666666666
002383,16.333333333333332
000457,16.666666666666668
519712,19.333333333333332
003940,20.0
001714,21.333333333333332
050030,21.666666666666668
519710,22.333333333333332
000527,23.0
000742,24.0
040035,25.0
519736,26.333333333333332
001910,26.666666666666668
090010,28.333333333333332
070032,29.0
710002,29.666666666666668
519069,31.333333333333332
