day,001714
2016-05-03,
2016-05-04,0.0029011449821692015
2016-05-05,-0.007791247789957767
2016-05-06,0.012407294436532879
2016-05-09,0.007284100252209935
2016-05-10,-0.0074764346963974715
2016-05-11,0.006144915982588595
2016-05-12,-0.00033615174898282696
2016-05-13,-0.004550128638756701
2016-05-16,-0.004230001049517762
2016-05-17,-0.005601568972620874
2016-05-18,-0.0076101141377588055
2016-05-19,0.0022353725403059244
2016-05-20,-0.004122494890709039
2016-05-23,0.0020297956984665078
2016-05-24,0.0015473059727140193
2016-05-25,0.0037474265853525424
2016-05-26,0.0004342821764653504
2016-05-27,-0.0028489432350397026
2016-05-30,-0.006323925685732257
2016-05-31,-0.013369747197419013
2016-06-01,0.013489718485184543
2016-06-02,0.0009230227661987112
2016-06-03,0.0014538687751324275
2016-06-06,0.01001556416594529
2016-06-07,0.0016936690086851725
2016-06-08,-0.0031367716532448853
2016-06-13,-0.0037474796931746823
2016-06-14,0.0038989615243043563
2016-06-15,0.001021068477592868
2016-06-16,-0.002465175848190726
2016-06-17,0.004754256737230733
2016-06-20,0.0035020532551531813
2016-06-21,-0.0014547647763396565
2016-06-22,0.0013074553393228605
2016-06-23,0.0021203951452277714
2016-06-24,0.008921220117317552
2016-06-27,0.011497324689132116
2016-06-28,-0.01023022705168164
2016-06-29,-0.005530758030586114
2016-06-30,0.0014560806560375283
2016-07-01,-0.0009337969656204592
