000742,1.6666666666666667
000979,6.333333333333333
110011,6.666666666666667
000527,7.0
001714,10.666666666666666
519779,11.666666666666666
090010,12.333333333333334
690007,12.333333333333334
160212,12.666666666666666
001910,12.666666666666666
540006,13.333333333333334
002803,15.0
710002,15.333333333333334
003940,15.666666666666666
519772,17.333333333333332
000457,17.333333333333332
070032,18.0
040035,19.666666666666668
519710,21.333333333333332
470058,21.666666666666668
000020,23.666666666666668
000763,25.333333333333332
040008,25.666666666666668
519069,26.333333333333332
519704,29.333333333333332
519736,30.666666666666668
