160212,1.0
000219,2.3333333333333335
160119,4.666666666666667
000527,5.666666666666667
110026,7.333333333333333
540006,7.666666666666667
050014,8.666666666666666
000307,9.666666666666666
001714,10.0
004986,10.666666666666666
519772,12.0
005827,14.666666666666666
000020,15.0
000742,15.333333333333334
110011,15.333333333333334
090010,16.666666666666668
001938,17.333333333333332
519712,17.333333333333332
002803,18.666666666666668
000457,18.666666666666668
519779,20.333333333333332
710002,21.0
040035,21.0
003940,22.0
519704,22.333333333333332
000979,22.666666666666668
690007,24.0
001910,27.0
260101,28.333333333333332
006580,33.333333333333336
