day,000020,000457,000527,000742,000763,000979,001714,001910,002803,003940,040008,040035,070032,090010,110011,160212,470058,519069,519704,519710,519736,519772,519779,540006,690007,710002
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,0.0043922218258951595,0.010445282875491957,-0.0021558386347977354,-0.005230963469707417,-0.0029090550897739043,0.005590953178161939,0.005852738789770218,-0.0023536172764011543,-0.00023344064062191805,-0.002131020416290985,-0.005337684786045238,0.005481514887114125,-0.0006659073341044319,5.229176669740987e-05,0.00020549754751808536,0.011291914039732953,0.001015078330762309,-0.0038428441650806278,-0.002578295072233283,-0.0037513009713747714,-0.0003941173230375128,0.002627174041812008,0.0018302929430704662,-0.0011881518530769686,0.0051247132686793595,-0.00013598167069184264
2018-01-04,0.003859440001920067,-0.0035706299281499376,0.004166313979006686,0.0068685349386607975,-0.0029178884137897043,-0.00011937884963386658,0.0017344098596485669,-0.0016087685140402375,0.00739301692701444,0.003875742527103432,-0.0013300822387147804,0.0009122391080331749,0.0022920166380142604,-0.0003044350451886224,0.006788550691062545,0.0009245291313244586,-0.007471800279255314,0.0007950608782187896,-0.005858211627496335,0.006496484165809724,-0.001544697999462885,0.0011654999771275598,0.0008672398943352366,-0.0011341115074834374,0.0026149370821593187,-0.00046706274166785633
2018-01-05,-0.0043457452124116,-0.012027407959481762,-0.002460500334590221,-0.005227643349003719,-0.001308868856663148,-0.0047482497680990665,-0.001308868856663148,0.0033120584616326276,-0.0024504213680787146,-0.006869321830149322,-0.0017125078171376096,-0.00226519655828894,-0.0017251885902186403,0.005744847909479045,-0.00154031283564815,-0.008193550440139918,0.002607580229498696,0.0025264673744798127,-0.0003262288304592964,-0.003523708280804949,-0.0009045016912767601,0.004078336530542348,-0.005727131006884045,-0.0014552903161922925,-0.009915426233712332,0.002854614718585058
2018-01-08,-0.0042281327586142226,-0.01228769184202394,0.0034074210665548943,-0.008955139261749845,-0.005315609488996453,0.006553272236989205,-4.5879520166547394e-05,-0.002324477209366238,-9.186519675896676e-05,-0.00991389042689872,-0.001836680113469269,-0.007854104234045867,-0.003830307512460829,0.0028798096800881634,0.0014019422435724849,-0.009169359626073237,-0.003362903651152438,-0.004408581592945771,-0.005317744029967764,-0.005773171681617173,-0.005875904924210307,-0.007342463225655793,0.0012538659951260023,0.0012822880494616218,0.005258161378567161,0.004085612618514034
2018-01-09,-0.0002446134001476974,-0.003999828267913896,-0.004207947091120934,0.011398223565449506,-0.0056809082133086886,-0.01019885971884682,0.0008966518791981848,-0.0030501928792798783,0.0003244622379221518,0.004905424413887305,-0.00413905532104808,-0.003477801130269187,0.0031806758162278292,-0.00817389211467845,0.00920432889712286,0.006636633260323377,-0.006340431457688256,0.0005095812746773731,-0.009276329874922662,0.0012497561324993356,-0.005615660477959805,-0.005624357739599795,0.007066749596551514,-0.0047858165041332335,-0.0010898081554890915,-0.004547010127331275
2018-01-10,-0.005353922605153216,-0.01821787292656951,-0.006061961305144359,0.0021275567117684524,-0.0016648146857369817,-0.010910167628060852,-0.004922143675964996,-0.004767296974199864,-0.0032291414186287337,-0.002823436750232222,-0.004428286030431217,-0.012253989388429143,-0.004098759567278121,-0.002246916281636313,-0.0015051583169554128,-0.014190938732607572,-0.006219160537184187,-0.004416965600693601,-0.007545954761566831,3.380346059889128e-05,0.0007321374225810473,-0.00961383268400784,-0.0005743175890084995,-0.002599533061634407,-0.006955490564944267,0.0006039643650861404
2018-01-11,-0.005476161414843528,0.0012462015719443276,-0.0054437927605168746,-0.005520612881477427,-0.005267191119480152,0.004003658512815367,-0.007879812872726988,-0.004729835612315103,-0.007654240689628278,-0.004587658518585558,-0.00334702514982943,-0.0007359163569915506,-0.00037502446260750943,-0.004154909590976641,-0.00635041847802198,0.0017910659387767591,0.0012263153740263988,-0.0022728993723482027,-0.004979990651418076,-0.006403999516562453,-0.004831682852646568,-0.0033672392195281953,-0.00634944220173117,-0.00323698288489227,0.0032770356399054457,-0.002581227464472091
2018-01-12,-0.003422401514158846,-0.010827797736200018,-0.0005243183487513292,0.011434566991918027,0.0004889347531706889,0.0029760963072147373,0.0024808756903516027,-0.0002207346568867674,0.00547550865209212,0.0013731173365654215,0.0008068490966179898,-0.010495722997454382,0.0018480502579230063,-0.00044471676488400114,0.005401783680244243,-0.009555377064400794,0.006280444614760627,-0.0024500643584668413,-0.006701683451774576,0.001331143426593684,-0.005528268876461961,-0.010117262298759755,0.0032482228615595687,-0.003939774404815077,-0.012829804197063477,-0.0009072827096363589
