day,000171,000527,000763,040035,050014,070032,160119,160212,163402,270002,519069,519704,519736
2015-01-26,,,,,,,,,,,,,
2015-01-27,0.011653631075448367,0.013407891216592582,0.010821684320040714,0.007528599797537949,0.016014562658319575,0.013085835263436985,0.013576694995707128,0.015211499947784257,0.010709206288406325,0.01198952381697127,0.004790321231982753,0.015384917696833367,0.015747792694425056
2015-01-28,0.004516941803128227,0.00016053559880524482,0.007005898474810146,-0.0009791381145518585,-0.00046261422684590325,-0.002856692384495041,0.0015088017370561424,0.005305326319692383,-0.00021845547945253951,0.003966136407492882,-0.0019111626929131376,-0.004203416073540689,0.0004604979454523317
2015-01-29,-0.0019827851656590845,-0.014093511809257664,-0.0011570213341149937,-0.011411515060279154,-0.01238397387293988,-0.007301934101829333,-0.008262545016601175,-0.014231254107041402,-0.01051636757204455,-0.00432091466206197,-0.006876749276588989,-0.011163113034511563,-0.004447863226464399
2015-01-30,0.01620774538167058,0.01174342711799381,0.017047941807641354,0.009474368100886421,0.015620772063639765,0.014053314613829526,0.007248024315892221,0.0010439720572562594,0.013305445560842899,0.017091821263191087,0.004758270217531391,0.003974943574661216,0.007164622338956428
2015-02-02,-0.0014820516039716347,-0.0025512245197275574,0.0026798256554290134,-0.00605107651603598,0.003358952719294983,0.0010871906582406998,-0.0017256391657971548,0.009061269031092056,-0.00244769185769933,-0.0004913796002190551,-0.00022235013624793964,-0.0008305019345042908,0.00018878288966339696
2015-02-03,-0.012742342834465514,-0.003796513975280913,-0.012765817985327832,0.003796879832547173,-0.0038975757892074636,0.00016575145711139605,0.0011517825659359548,0.00168419588904678,-0.004003966699751338,-0.00950308891538687,0.009304366561216693,0.002407704750525763,0.015609037848879348
2015-02-04,0.012875274945301052,0.007621334489959497,0.015346444632286294,0.014552189422662676,0.007670813978758351,0.00758026738100448,0.009268421924561787,0.005833021424174301,0.00718843591562679,0.011075688850103016,0.007590722099772629,0.01949340863160154,-0.002509340439314389
2015-02-05,0.033020020485135304,0.025007765669692983,0.03633424963511245,0.031342649975527936,0.03244871179487441,0.03316995171371373,0.030305204671962627,0.029371715325072212,0.03147999316911598,0.03393968490966026,0.033464873251842886,0.02877370449792871,0.041269811629663256
2015-02-06,0.00939469228465295,-0.002317069686523232,0.010264463446281513,0.00014703383469105713,0.0006691974795193234,0.0020041624366892163,-0.006483883962692838,-0.0023550970186682063,0.006685060213405092,0.006612874450541373,0.0008576893605761748,-0.009920244289697733,-0.01178765792181724
