,000751,001875,519700,519712
2017-08-02,,,,
2017-08-03,,,,
2017-08-04,-0.004607412577808612,0.006845517649548438,0.0015590918317036628,0.00284960758488062
2017-08-07,0.010040619680235618,0.002792959675175899,0.00021252512362046616,0.004938768585866171
2017-08-08,-0.0005029135788270356,-0.0021158168046333525,0.004449839761023311,0.006990861426069195
2017-08-09,0.009391207465319518,-0.003763790136479095,0.003206652235918872,0.004349457382682109
2017-08-10,0.005083619838227471,-0.004986026745340211,-0.0020708794264866492,-0.0018484596402275066
2017-08-11,-0.0011851966004151615,-0.004679883133365537,0.0009633020044972351,-0.008318134604972105
2017-08-14,0.005308851774707968,-0.007306178150982445,-0.002730741152887628,0.00040066419625595096
2017-08-15,0.005129841555175041,-0.0012709768317613612,-0.0022790382870740977,-0.0032140768014453647
2017-08-16,-0.003741358111510107,0.002938236803379013,0.004944247259178081,0.004248776663566378
2017-08-17,-0.012236577334524545,-0.0075926144862275,-0.0008347152403613833,0.0004752717308231791
2017-08-18,5.17875341736751e-05,-0.004715161618368713,-0.010694234862015928,-0.009434166337373484
2017-08-21,-0.0019247254779615197,-0.00018772266318922703,0.00205940458890308,0.0070308850141043155
2017-08-22,-0.00490987080756855,0.006534484061856416,-0.00474266044431193,-0.008580416188161633
2017-08-23,0.0035511780128023585,-0.002262775475569745,-0.006767279980074203,-0.011291150368089031
2017-08-24,-0.0006507152002881433,0.004908291705595813,0.0036440568605499157,0.0008828834218211901
2017-08-25,-0.00798187130371808,-0.0129246456284835,-0.011380177212523712,-0.006323946853620033
2017-08-28,0.006528928891626817,-0.01271612516153986,-0.005221958608228494,-0.000236362787952471
2017-08-29,0.004306164985331207,0.00046120726250309385,0.0012085914179590374,-7.455657177579678e-05
2017-08-30,0.003594852098666834,0.0014880621375037428,0.0029876825647536798,0.012840141563621676
2017-08-31,0.002046150958410098,0.006571916455049398,0.005077892735796508,0.009504274230486609
2017-09-01,0.0017223078061008312,-0.003593161206883244,0.0006287152780639627,0.0095696054561214
2017-09-04,0.00014706427898203422,-0.005207499308609864,-0.0024771036677664338,-0.0015506277412904446
2017-09-05,-0.0014614175159446408,-0.0037372954932565206,-0.0029904695037121787,0.004057623365276264
2017-09-06,-0.009862196550374236,-0.0014492753623187582,0.0007832573079886718,-0.000290199152519266
2017-09-07,-0.0010118931471569947,0.004169159420531532,0.0031934688671310107,-0.0005077937730011417
2017-09-08,0.0005481916003335918,-0.0004328726587945475,7.417440452706092e-05,0.0014793333569776967
2017-09-11,0.00484129900808028,-0.003798470867135584,0.005662971874502154,0.002772190838025712
2017-09-12,0.001091220448139918,-0.0007311918060486366,-0.0004976044774918087,-0.002723928681672483
2017-09-13,0.002270322176493478,-0.0003346506438732799,-0.0008544814463733452,0.0018814096269867964
2017-09-14,0.004564520283006468,0.002037219431081483,0.00403358966701628,0.007661291973376505
2017-09-15,-0.0059498446607565425,-0.0013486176668915384,-0.0038104591243018904,-0.004631342328360599
2017-09-18,0.005561860093101778,-0.0019028987883409343,0.0007991730726470969,0.0047545461416467205
2017-09-19,-0.0020093857574092766,0.006118021694292208,0.004613130798882148,0.011151749515678322
2017-09-20,0.0024322740255537934,-0.0039600664163734756,0.0022019714538836777,-0.0015847158866859612
2017-09-21,-0.0021541423473294685,0.003671104093607047,-0.0015199557477771908,-0.0062861969417131736
2017-09-22,-0.004480593197062288,-0.007446406298239339,-0.0029452810169190435,-0.002536784284892901
2017-09-25,0.0009347114521431887,-0.010579488944384097,-0.003393860644700486,-0.000690027272163718
2017-09-26,-0.006851430073814946,-0.0035064865494096598,-0.0032363717694909866,-0.005201561002439736
2017-09-27,0.004570750453293249,0.005529660828293537,0.0028719509009387245,0.010095457807379304
2017-09-28,0.012065419553414669,-0.011646763921549619,0.000243780661725701,-0.00187460388991878
2017-09-29,0.002621172188658427,0.0024263826529082877,-1.3379980750016784e-06,0.0023390657055337716
