day,000171,000215,000219,000742,001714,002651,002803,002865,003940,070009,160212,217003,270002,519704,519710,519712,519723,519736,519755,519772
2017-07-31,,,,,,,,,,,,,,,,,,,,
2017-08-01,-0.00846274413305026,-0.0053240121807589524,-0.01868072778427632,-0.0014582117885921786,-0.01005636963105827,-0.008177002633859898,-0.00846274413305026,-0.008365675602667766,-0.007535816896838243,-0.00846274413305026,-0.013016823829444801,-0.008618807182522281,-0.007348425133911318,-0.014336459257866752,-0.0034217863510717095,-0.009338017656026265,-0.00846274413305026,-0.006147929318235601,-0.007568289750223833,-0.011225175072276938
2017-08-02,0.0019478847934950583,-0.0005552441176438494,-0.004246196417792003,0.005630372518536042,-0.006032961176177576,0.0019478847934950583,0.00048160913367101266,0.0020449439024923244,-0.0063867347465574875,0.0019478847934950583,-0.009870643609097396,0.0020519430661276594,0.0012648592432800143,0.00010150370043737755,-0.00244082994004724,0.00019580419778764124,0.0019478847934950583,-0.0022091590864125044,0.0028415398426462346,-0.002668920377326689
2017-08-03,0.003962257303018024,0.004755356921965603,0.013497454191157332,0.001965134108224187,2.422014699177133e-05,0.006598227503825327,-7.737669547280834e-05,0.007361816899988827,-5.0407886728387474e-05,0.007264767210547807,0.00456414992659715,0.007264767210547807,0.005872467891508748,0.010964360255313,-0.004070245383910653,0.009019922980622375,0.007264767210547807,0.011439164242087574,0.005479052924833527,0.007264767210547807
2017-08-04,0.003938997657062626,0.004601688180588037,-0.002280624276397525,-0.01548027903252669,-0.0018812939912109528,0.003553570029087183,-0.002794761523553957,0.004795768724013549,-0.002845787517122944,0.004747163886145267,-0.005069491703357798,0.004757759349040991,0.003638394730983485,0.0016529229760174902,-0.001767738571004318,0.00284960758488062,0.004601688180588037,-0.0023267182859246782,0.0037072337977615,-0.008385324806424954
2017-08-07,-0.005582272915187758,-0.008166394497357565,-0.00205752801113257,0.0060567536288704815,-0.0052772114918275825,-0.005954698447791618,0.0020333449321994213,-0.006617468536921578,0.006913440125778214,-0.00690853286213744,0.009107092137862427,-0.006856517257455952,-0.005817439231079247,0.004551725917899541,0.004629928676324058,0.004938768585866171,-0.00690853286213744,-0.0008620212342305145,-0.006013277714420173,0.0024899633784640773
2017-08-08,-0.002778068460262517,-0.0021158168046333525,-0.002805471977047058,-0.007483281709670608,0.004398841175822676,-0.0023064019008790515,9.984050703559788e-05,-0.0019218303836827655,-0.003985558157079683,-0.0021158168046333525,0.0005754557828330231,-0.0023238684014293964,-0.001634231120401397,-0.0006538285005397437,-0.004650671050514199,0.006990861426069195,-0.0021158168046333525,0.0011204291500592767,-0.0012213624218069263,-0.003978014197557056
2017-08-09,0.0005179841108675642,-0.0020668427800122346,-0.0021876591860109373,0.005419253126083046,1.6645524898439845e-06,-0.00014022194571450264,0.011720237551657409,-0.0008073969361834799,0.008402718580519553,-0.0008073969361834799,0.006861314720258305,-0.0008073969361834799,0.0012953594480888952,-0.0015373239434828267,0.010628435338276399,0.004349457382682109,-0.0008073969361834799,0.002879239008517054,0.0009799131621186508,0.001991110526502915
2017-08-10,0.002426871697951083,0.0036879057458704123,0.00035361668758471243,-0.002936164605679248,0.004043686572647975,0.0015696472003797757,-0.0004843364534317107,0.0025238460967099696,0.0004933836855768314,0.002426871697951083,-0.0067055483933731175,0.0025309191435863854,0.0020982153965986017,-0.0023211195365265835,0.0005424495873982416,-0.0018484596402275066,0.002426871697951083,-0.0030827701753272096,0.001534811037826267,0.0005664065816720631
2017-08-11,0.009679835909807477,0.009744016803238775,0.006155817217704751,-0.003513335362057335,0.001318232622854465,0.008906227184722448,-0.007244712535414366,0.01100346264706753,0.0009298477691133122,0.011148917192521979,0.0010188236301703624,0.011159517578403277,0.009663115674228506,-0.003675436435501278,-0.002212396383769466,-0.008318134604972105,0.01100346264706753,0.007310018510410132,0.01100346264706753,0.0016837981549892023
2017-08-14,-0.009207768105438774,-0.010597496151621533,0.003451142730173773,0.003713860372849709,0.00688637607592768,-0.009756887096751488,0.00598533597146278,-0.01147067021699466,0.004579825964842632,-0.011640380112280857,0.012966915882693497,-0.011702499617546769,-0.010617678316737988,0.005646125293941484,-0.002292203668928572,0.00040066419625595096,-0.011858530199540862,0.0015798386605148096,-0.010072815913826583,0.014482015426047212
2017-08-15,-0.002120612317171755,-0.0002626591622307828,0.003387057786163661,0.004263621135192741,-0.0019815508498883805,-0.0022095775419759267,0.0016012102896296732,-0.0025876960471356014,-0.001780395670835544,-0.00270885001382859,0.00403146958917322,-0.002625544609638597,-0.002958595718116408,0.00014670683678819074,0.0010087207862456982,-0.0032140768014453647,-0.0019591824288356374,0.004534407083353509,-0.0018902852527404868,0.007300942275684674
2017-08-16,-0.0013993584115182811,-7.835444850634588e-05,0.0053712368321476855,-0.0029590128847203356,0.006316529644219582,-0.0012216471314332455,0.0006489182787663417,1.855416666951548e-05,0.0009217994213197578,-7.835444850634588e-05,0.003681044047734172,-2.6360479806752934e-05,-0.0007107695151629123,0.003206317084340382,0.0024389520335579284,0.004248776663566378,-7.835444850634588e-05,0.004460910190622114,-7.835444850634588e-05,0.008996055714832973
2017-08-17,-0.004494591651362456,-0.0032050752864691834,0.0015868382105552747,-0.009611177195104514,-0.003038934814450611,-0.00354706566568308,-0.0031064718039401917,-0.004027014439599186,-0.005062944681094139,-0.003905911541019047,-0.004582279660398703,-0.003937198520921559,-0.0032510259429052724,-0.0023781414174148807,-0.007599694332736329,0.0004752717308231791,-0.00383321598998676,-0.0047369665548309126,-0.00383321598998676,-0.007430338292145011
2017-08-18,-0.0027297215124784113,-0.004715161618368713,-0.005389016065807994,-0.006790711639124147,-0.011858018761225941,-0.0041430246869298415,-0.003988945205877892,-0.004424407596271385,-0.010486612176275667,-0.00464246078230901,-0.010337350523915934,-0.004819154962794614,-0.0027672246606920137,-0.0065313621269048605,-0.007235640509357988,-0.009434166337373484,-0.004715161618368713,-0.010594854065225312,-0.003824689668235015,-0.012837905300679298
2017-08-21,-0.0017913716250796963,-0.0011963808256689745,-0.0017775647731399502,-0.0020359002288816708,0.00394301048614043,-0.002165968717611655,-0.001000494796716156,-0.0022580939340730577,0.0021146898609067932,-0.0023791780555533215,0.0035790347989930194,-0.002087859046003171,-0.0014419256189068808,0.013195870207097116,-0.0005567377885185021,0.0070308850141043155,-0.0024518736065854974,0.00027788071552570237,-0.0024518736065854974,0.005737389359747658
2017-08-22,-0.0010885824616633233,-0.0030025669635618257,-0.0037702118105820137,0.008646361926746504,-0.004131491994872394,-0.0016533740780202422,0.0018745399375330596,-0.001748648468264058,-0.008220641688080677,-0.0018213387350373145,-0.0024979927919809297,-0.001852614783177997,-0.001471192987257064,-0.007839655275859836,-0.0011181314443045043,-0.008580416188161633,-0.001748648468264058,-0.00401725100909911,-0.000858968752961653,-0.0044562296957010306
2017-08-23,-0.002262775475569745,-0.001007282694653222,-0.006314092153490103,0.0030870187631133472,-0.007039845539264067,-0.0036917551840579543,-0.0037068187968694044,-0.002262775475569745,-0.0012546327846043592,-0.002262775475569745,0.005611240272461959,-0.0024707297256346683,-0.003321857100503589,-0.004425717076146585,-0.0003724163073277609,-0.011291150368089031,-0.002262775475569745,-0.0018080233154968983,-0.002262775475569745,-0.0031677528511352415
