,000751,001714,519736
2017-05-02,,,
2017-05-03,,,
2017-05-04,0.0009373106388033126,0.00032306002455273486,-0.0031560652239562836
2017-05-05,0.0033723970857688634,0.000666187238264726,-0.003533297548119152
2017-05-08,-0.012974295531381741,-0.0038441318047091055,-0.004464970668804025
2017-05-09,0.00410245956917743,-0.0017503678416084245,-0.0033956578309042307
2017-05-10,0.012701875781418792,0.0068951189223073195,0.008745587495712526
2017-05-11,-0.0017303064165470339,-0.01777691644811963,-0.01571697206661793
2017-05-12,-0.01691243898906314,-0.01888875957194114,-0.020555426238607843
2017-05-15,0.009432421796566226,0.005501687277670975,0.002589033283486142
2017-05-16,-0.0019611878147469675,-0.004949396187234889,0.0033291461944404688
2017-05-17,-0.00982006985071826,0.003675206802453146,0.003322811803294634
2017-05-18,-0.013901623562872834,-0.008602552715021416,-0.010092801409256946
2017-05-19,0.000321208249462579,-0.005892707891514637,-0.01148796837675059
2017-05-22,-0.0008936905592844546,-0.008710601015703978,-0.00973756436966855
2017-05-23,2.2025366190892015e-05,-0.023518861347659126,-0.009261907152990467
2017-05-24,-0.013170604952128628,-0.008475769271377498,-0.00748173348608927
2017-05-25,-0.04468897543809969,-0.0392574185219432,-0.04124433790086024
2017-05-26,-0.0069705946907456795,-0.0029428595739057206,-0.011879960138826529
2017-05-31,0.0012531937843878183,-0.006197137341439896,0.002257209848644859
2017-06-01,0.0005534698772857727,-0.012188795502594219,-0.01972223819932495
2017-06-02,-0.0018154905392476772,0.004586295029157084,-0.00013738300297294614
2017-06-05,0.008343313219742798,0.009910178124203917,0.012166565644799343
2017-06-06,0.000134517275052648,-0.008112876880424613,-0.014933403611160134
2017-06-07,0.00158406855832105,-0.003867469151281444,-0.003670413934401262
2017-06-08,-0.00489854901349962,-0.011162123323148698,-0.012377440264272233
2017-06-09,0.0022954374627794927,-0.0019278999128715668,-0.005420293051543457
2017-06-12,-0.0034483375514652304,-0.006345613594613941,-0.009232542223322704
2017-06-13,-0.0051190948561798955,0.00392587535853961,0.0015823050801866412
2017-06-14,0.003466339983665745,0.007394153147147753,0.0171831541429579
2017-06-15,-0.001714613058556247,0.005948955375925324,0.005548115520991104
2017-06-16,0.0006903121538072154,0.0007848924310910332,-6.456121576792206e-05
2017-06-19,-0.008880601386405784,-0.011057680195563746,-0.007285241782519769
2017-06-20,0.00634653224125159,0.006437029167940089,0.010950213437421752
2017-06-21,0.01646406014954893,-0.0052834735657805165,0.0009358674381767518
2017-06-22,-0.010352091189063106,-0.014101407007344413,-0.013841417954251867
2017-06-23,-0.007687299133405823,-0.014795046432157122,-0.014271681017959281
2017-06-26,-0.01123984656521726,-0.005926945448751164,-0.0106447703644319
2017-06-27,-0.003912818634833171,-0.0018545910656866393,-0.008307615602856533
2017-06-28,-0.008420903148521619,0.0020130389500936374,0.0022040189711312053
2017-06-29,-0.0030806988935148105,-0.0028631515038686217,-0.004975576434105289
2017-06-30,-0.0017244449505553483,-0.0027019384692101855,-0.0023132936001601934
