,000751,001714,001875,005827,519736
2019-01-31,,,,,
2019-02-01,,,,,
2019-02-11,0.003402920985703606,0.0005962084122235201,-0.006817134378355627,,-0.005550976627963111
2019-02-12,0.004984818309644812,-0.0031092251555193684,0.0006014076808911195,0.001718011840454503,-0.002902230605072109
2019-02-13,-0.004607260854083695,-0.003986694825496517,-3.3389193755395397e-05,-0.0049781150843442035,-0.011682832526636933
2019-02-14,-0.0027381110276021303,-0.0034169976535356472,-0.004827247517852795,0.000531694652517567,-0.0031689597996832353
2019-02-15,0.0030382654385819885,0.003264597200049457,0.000838287239188884,-0.005924406107683189,0.00299285806961469
2019-02-18,0.012170930700771354,0.008074741450611711,0.011848642499199036,0.0015592022056101218,0.0013178427074285182
2019-02-19,-0.004251337039443359,-0.0009596069531926377,0.005057720908184571,-0.003052245958112376,0.0009665713545869981
2019-02-20,-0.007232741354688654,9.051937946225053e-05,0.004888494087130768,0.0016647370844629084,0.00027497894729977546
2019-02-21,-0.004028844417836019,0.005502497620382463,0.01303049025130043,0.0024334648831790817,1.8608386079366213e-05
2019-02-22,0.006592231210393873,0.0025595517296830295,0.028979445369532897,-0.014146803011962472,-0.008070796650956114
2019-02-25,0.0013246596184484094,0.011688707779248908,0.01710068621947003,-0.02226080858662227,-0.010514833962987469
2019-02-26,0.0056824321418739165,0.007841147199513565,0.012187730006025022,8.288073086948344e-05,0.004413683678633151
2019-02-27,-0.013855681833546796,-0.011827124763394203,-0.015094337625288556,-0.005040079088018734,-0.0037421688520047347
2019-02-28,0.01886099034966393,0.005373820780204319,-0.014348312538732921,0.009821279790884097,0.012364197110639408
2019-03-01,-0.007347320599425,0.0032578767971722655,0.011288832594903653,0.014378287927080846,-0.006687316303938262
2019-03-04,0.006710336676762019,0.013086277525495182,0.012283237960814652,0.010084265650870394,0.011716522909397176
2019-03-05,0.0004961283546551787,-0.0008189306321593204,0.004490726756587238,-0.00606879071051547,-0.0012780306503776817
2019-03-06,-0.006599770852189213,0.0030271846231417765,0.02416945991704167,-0.010374018197050083,-0.0050074141642910686
2019-03-07,0.0013133865778112153,-0.0011262208748599178,0.022186207539591107,-0.017053615035098835,-0.004707117202723876
2019-03-08,0.0019041049497705576,-0.006917928807637197,0.0018606716587195038,-0.0038251355446784485,0.0014426535979674693
2019-03-11,0.01779566636572838,0.005422855886689781,-0.005929105251455846,0.014315609611531777,0.005726576616992052
2019-03-12,0.01293410471625056,0.02247699369392686,0.022949337615066012,0.0076781615463006325,0.01078225310085923
2019-03-13,-0.004660022038189493,-0.018528262192824774,-0.02361199581842388,0.007851379356839439,0.0020609311231363225
2019-03-14,-0.005710624254071983,-0.010161074648278645,-0.01865873606620516,0.0064718665001388676,0.004376039889778527
2019-03-15,0.014297110857476536,0.008843809538202407,0.001034926391942026,0.008215175408933684,0.009548234077916495
2019-03-18,0.004333618062803968,0.002261495476165498,-0.007510986402221809,0.014246480647111426,0.00397611809259546
2019-03-19,0.0022836487088836455,0.001167525573125161,0.005296449528136127,-0.0006713573129102368,0.001312069443528241
2019-03-20,-0.009384892500080677,-0.00972411344917734,-0.01864943626815374,-0.007956743879736439,-0.005310005956226327
2019-03-21,0.0031462157653616707,0.005638990701319679,0.006112265855203303,-0.005819551010175061,-0.0017941161117931426
2019-03-22,0.000676482370565834,-0.004789006209369395,-0.004074158584783993,0.00864438177396476,-0.0007890243601661462
2019-03-25,-0.0028488410196636504,-0.011338178914785502,-0.001559119121199215,-0.016362884626164642,-0.005314451713570922
2019-03-26,-0.00028599311464128085,-7.181466816008619e-05,0.011674663742820668,0.020503690353897763,0.005465594332047297
2019-03-27,0.016319160836227864,0.005417187045187788,0.007898574810518033,0.008778327168629252,0.008710596932004266
2019-03-28,0.002991876696605944,-0.004183026706354509,-0.005701060043137418,0.005844648118432438,-0.008236482216453456
2019-03-29,-0.006799317980104469,0.00206667108906311,-0.010213962280650746,-0.010431685684838321,-0.004431821457699936
2019-04-01,0.012737337065900745,0.01572974219022738,0.005390398496965654,-0.008605986853181813,-0.00113367868288905
