,000751,519700,519712,519736
2015-11-02,,,,
2015-11-03,,,,
2015-11-04,-0.0520644529700387,-0.04569174764502604,-0.04578665432012885,-0.04380776997996505
2015-11-05,-0.03822728702283529,-0.03921059196992993,-0.034565429843074646,-0.0443801827967506
2015-11-06,-0.043757036115274595,-0.018901637117393122,-0.018818917533036217,-0.028811895440452595
2015-11-09,-0.013068430260597674,-0.006636107028274552,-0.009515956369140932,0.005302378348444492
2015-11-10,-0.025209707565930106,-0.003991187104230187,-0.006063748439130379,0.0029894449764427122
2015-11-11,0.007397275957058191,0.020140638788916698,0.012030039710575702,0.013394607042884754
2015-11-12,0.025417697509862336,0.02772123716805619,0.0232578678408506,0.03127384218496543
2015-11-13,-0.002821768010223047,-0.016963974487955835,-0.011969495282950438,-0.023469840757237237
2015-11-16,-0.031598390829923106,-0.02453204822482813,-0.029862209891714953,-0.02184192558671416
2015-11-17,0.013172068435586048,0.008276292025906407,0.014169755538096629,0.0005033279641044608
2015-11-18,0.019497152897587022,0.002876076656515014,0.009694751734847906,0.0038583029431219495
2015-11-19,-0.017081946267318182,0.0022734555270678136,-0.006547893476588795,0.005839018695592335
2015-11-20,0.0011386499778613945,0.012549426232299377,0.009657692618578073,0.016117921793677548
2015-11-23,0.0062022462200418405,0.006147753874180872,0.0026025884024521995,-0.0023696689950654104
2015-11-24,-0.00746786246658071,-0.0008001898601244228,0.0002128259418163747,0.006098652319446174
2015-11-25,-0.01241795048720884,-0.003951220410712164,0.003241406735194907,0.006405696918130532
2015-11-26,0.013256533976766072,0.012409774235773496,0.01443248043091494,0.006132153336962598
2015-11-27,0.06729554381523584,0.04788370489703131,0.04390869019396004,0.04364502641800694
2015-11-30,-0.007128043732497535,-0.004902265833675257,-0.000828834492722974,-0.001367576838460005
2015-12-01,-0.011964124176084834,-0.014392924214178482,-0.018368404812420303,-0.021017197512089192
2015-12-02,-0.0638507264906869,-0.08529201171765854,-0.07011170217123941,-0.08616151815662165
2015-12-03,-0.010596244191831916,0.000296439066164389,-0.001347098033591454,0.0021185131928640466
2015-12-04,0.016352388239110338,0.014877475491154923,0.009837045658193877,0.013117715605530433
2015-12-07,0.003703927962070308,0.0071790155938498135,0.005073026593678032,0.004656243862042997
2015-12-08,0.008594809385606639,0.00842334380145493,0.016698253363789606,0.021043127348481683
2015-12-09,-0.012464645681930175,-0.01456880138945249,-0.011073180004750327,-0.013028979767709004
2015-12-10,0.005572291235447557,0.006212906225838255,0.00482337403500932,0.0033896425330094404
2015-12-11,-0.009184526244079283,-0.015725218024623455,-0.010304834507244731,-0.008287235539314097
2015-12-14,-0.06399370985967123,-0.06140558511012384,-0.0652149635430812,-0.0660812233762107
2015-12-15,0.011022308082557108,0.018780822230712424,0.020146748793161473,0.017348061734271614
2015-12-16,0.006818115273860115,0.015720919629120367,0.015017566400327365,0.014461513686224059
2015-12-17,-0.008563472480534129,-0.0014833605288617768,-0.004594594552922215,-0.0043231024144505525
2015-12-18,-0.002500558591153279,-0.008923885967650702,-0.008235634505963652,-0.004169774830560691
2015-12-21,-0.03145430647882863,-0.04963540316679671,-0.04137369278575731,-0.049234393461920156
2015-12-22,-0.0011697200641711536,0.006694852877861868,0.007740691427786661,0.0003126972506746206
2015-12-23,-0.0020057320831636805,-0.0065803195599405395,-0.011518462421166054,-0.007558424577929546
2015-12-24,0.011208333817127047,0.016924713169370165,0.023775423535960183,0.013258130148879221
2015-12-25,-0.00442342828812492,0.00035006782342317244,0.0016505588827970818,0.0017399457467350832
2015-12-28,0.048110619518482056,0.04318212303839197,0.03955862455810877,0.05142651730328052
2015-12-29,-0.013335730778928356,-0.014182302870386465,-0.01369078296935311,-0.013145743128125664
2015-12-30,0.0006603195629171221,0.010017976751492519,0.017031921119275095,0.006447942942452212
2015-12-31,0.007199479310571966,0.001263446317986583,-0.0015797483757159503,-0.005266018813941398
