,000020,000457,000527,000742,000979,001714,002803,003940,004986,040008,040035,050014,070032,090010,110011,110026,160119,160212,470058,519736,519772,519779,540006
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,0.013143739203814286,0.027793301097485346,0.004876732687354668,-0.0057390046921004245,0.007704647432367873,0.006470503155297402,0.016810357801495535,0.013606227829893403,-0.008249368692664794,-0.0004281658618363604,0.011583881965455456,0.018738616330550295,-0.00028622753178542126,0.003131876130100242,0.008600461858761399,0.02856844811896475,0.013882578326863904,0.01483796487080924,0.0052513580619801825,0.010636087711415554,0.014323689000796058,-0.0024167868012865412,0.006766173921058272
2018-02-27,0.006431296684868082,0.01543378324548128,-0.000897475826992844,-0.008488789445237122,-0.00712783442476872,0.0006301840326969899,0.0010130710004337962,0.013242110207507096,-0.005287505865515185,0.007297381005861636,0.010097413398810429,0.01841343560796449,0.003434064221884525,0.001010052551674967,-0.002238157108631955,0.022945295367929552,0.012245272674043628,0.009522154369948632,0.0025342787344636575,0.011402763237312485,0.022361797406884043,0.0002911327405936692,0.005395156866771167
2018-02-28,-0.0025715176613725355,-0.002535217346350538,-0.006833546955883452,-0.014697317372194818,-0.011287223360779142,-0.0036960518475852577,-0.00625079637313275,-0.005607046256455028,-0.0162790605549068,-0.007027801987040783,-0.005661820561605024,0.0026445856735299866,-0.00923987510520008,-0.007716270789426938,-0.011104892893895824,0.0037996576105872037,0.00019087206524881495,-0.0013368819898005313,-0.00992278809822189,-0.0013021160212267624,-0.0023680323512036416,-0.010673951693149109,-0.009184509107793781
2018-03-01,-0.0005685054411281865,0.0001319123253977761,-0.008021256730432302,-0.009700939325377966,-0.010054376708225066,-0.0035990023561602857,-0.00215688149732407,0.002507857269774094,-0.004205879621092423,-0.010349325596365144,-0.0043039524572257015,0.006158103494391831,-0.011463591765422887,-0.011923148777504444,-0.0029978893098696613,0.006092397857794474,-0.0037938437447830875,-0.009889165359177277,-0.01038566346297709,-0.0018835714643612445,0.011626532380563104,-0.0045226328558232165,-0.009389299245056826
2018-03-02,-0.009361973679854363,-0.01594348476114149,-0.00668524261236092,-0.005003938543288844,-0.01264603299768352,-0.009592684209127844,-0.007712437462500943,-0.01309082449751875,-0.0014342954055777124,-0.00726941936297254,-0.010543362304083925,-0.015005636584281001,-0.008372727344009623,-0.002571484029045279,-0.0019176461762177022,-0.009909296188270855,-0.005249266907666694,-0.013954075998752868,-0.009905954576093445,-0.006750596339408443,-0.012665874424996448,-0.013829009145583049,-0.009977843342885984
2018-03-05,0.005202995898109908,0.007959696826784768,-0.0038766981556774827,-0.0029892606545243172,-0.011537153642219966,0.0035430139151972906,-0.005368346548974445,0.00047419139866466953,-0.007181938113459796,-0.0003397062365126935,0.003867313962092167,0.013337313885920743,0.00046093846876427147,-0.0002149034047738141,-0.006764274071231369,0.013663168770183365,0.0018897269477642364,0.005349492320513072,-0.002963414304612999,0.0036919427730275345,0.01791205663897122,-0.007448126727106152,-0.000695797480519178
2018-03-06,-0.001805142448503938,-0.0007992656550870336,-0.00264064596536695,-4.498475335723562e-05,0.009246920291613447,0.00079091776231488,0.0007571766544236525,0.005539427798588292,0.005155485850921737,0.0013268843527094454,0.00043494326900384017,-0.0026206531778592,0.0010893535201503823,0.004841139194368571,0.0007565967637486182,-0.006840935989281149,0.00421808847279026,-0.0004166516361094885,-0.0007409940081013477,0.002971622683792363,-0.00846797404673627,0.005926895883908712,0.008250037162040424
