,000751,001875,005827,519712
2018-12-03,,,,
2018-12-04,,,,
2018-12-05,-0.005403524529659309,-0.01581853174466663,-0.012125005563968783,-0.00559826532605312
2018-12-06,-0.023232670648144493,-0.005391699739548117,-0.014221817709266782,-0.0017851976926881452
2018-12-07,-0.006399513900867793,0.0033385945935532346,9.892249863807656e-05,-3.7135213425631974e-05
2018-12-10,-0.0022193755188054665,-0.00238820341474677,-0.003969089682401394,-0.002165117533697858
2018-12-11,0.0018989234483686168,0.0007696048811791645,0.0026933181082076096,0.003196671005549545
2018-12-12,-0.00043973257090212936,0.0056604974377701955,0.00842926380211384,0.0011678002779039742
2018-12-13,0.006106835473158823,-0.006202391623316039,-0.0014686839975299737,-0.004846840633604188
2018-12-14,-0.00730931004794777,-0.0031850936450618095,0.0027037318866646176,-0.0029287329721150446
2018-12-17,-0.01152723244252285,-0.00018050625204679704,-0.005672695902473324,-0.011277314607290645
2018-12-18,-0.009867530788545076,-0.00525308485543452,-0.0016205108240708865,-0.0009805124828347056
2018-12-19,-0.006414263674832998,0.00759567105584813,0.005568811510182847,-2.680677069311077e-05
2018-12-20,0.008728341137622664,0.006737191669315079,0.0015489685542234843,0.005227757707050973
2018-12-21,-0.006629470770827539,-0.0028168842406229855,0.0005745812707723674,0.002567313429168938
2018-12-24,0.014314021397122456,-0.010576553659749854,-0.007527773171944974,0.003190765930873418
2018-12-25,-0.00172563238220369,-0.013397572555726045,-0.0034587346352366044,0.0008617681141742661
2018-12-26,0.004174599618157027,0.002825697577213626,0.0035978983494142636,0.0024246484471850405
2018-12-27,0.011469588157972388,0.016460479391731342,0.017233276918779294,0.012143222102804385
2018-12-28,-0.0035533765773718695,0.005535025857141829,-0.005292507012154335,-0.0017505943793325596
2018-12-31,,,,
2019-01-02,0.002443509624680096,0.011928140104432994,-0.0016679079775913097,0.004773302653002465
2019-01-03,-0.018209546093803652,0.01090649915127373,-0.01211219648238393,-0.003786323822227544
2019-01-04,-0.003288383281961682,-0.0014107554756626062,-0.025041299319233712,-0.01822230555603266
2019-01-07,0.014199332434492229,-0.0026672893547501353,0.005349431520537351,0.012042924627750251
2019-01-08,0.0007115057363100696,-0.007412571073143526,0.00253651915552644,-0.0023892694574884077
2019-01-09,0.0008260641645287947,0.0001449325745062069,0.010786624074525797,-0.0035450722775638432
2019-01-10,-0.0012892915386297776,-0.0028912707867333465,0.004406674127441557,-0.0011630344402611126
2019-01-11,-0.0023496257727273484,-0.0003389463492324829,0.001938045460149418,-0.006399313324424116
2019-01-14,-0.0034024786555101327,0.006509853215278638,-0.007073957057552538,-0.0013778065800766903
2019-01-15,0.0029406142950709757,-0.003526193109513409,0.010829881422420584,-0.006954210312267728
2019-01-16,0.0059659005181829095,-0.005198495041176976,0.002290505857128311,0.008546970210583593
2019-01-17,-0.0033190173634385367,0.001623609911686641,0.0054329449237323635,-0.0032679413033938065
2019-01-18,0.0007459005445400457,-0.006585653261062863,0.009413368890181628,-0.003446215044953238
2019-01-21,-0.0007486092188917493,-0.007589562080227097,0.000882796842324618,0.0015203627031461497
2019-01-22,-0.003423848149303854,0.0040461672831927364,-0.0017777393362514715,0.0033179529578619693
2019-01-23,0.001809522885270587,-9.471402090155401e-05,-0.004726240824759476,0.003452566206197716
2019-01-24,0.0034448558977344668,0.00575878490834314,-0.0006111930965539969,0.0007498714897262726
2019-01-25,-0.004418462472996598,-0.003159737265292506,0.006698736845653697,-0.0034114198123311734
2019-01-28,0.006037863083493522,0.006037863083493522,0.006739617469458392,0.006037863083493522
2019-01-29,-0.0047015240507961575,-0.008916893011857718,-0.0009514945777782113,-0.0044947225410172376
2019-01-30,-0.0014316443536193102,-0.003933866641323336,-0.00293980260903981,-0.0012051019275882702
2019-01-31,-0.0037056277202665022,0.0014541443137359167,-0.005947780186634111,-0.010556075117509667
2019-02-01,0.019568494254298185,0.007977217935891678,-0.006717859213263289,0.013729671650934305
