,001714,519069,519736
2018-08-02,,,
2018-08-03,,,
2018-08-06,-0.010525298775621583,-0.00040396763446948203,-0.004498669708991043
2018-08-07,-0.00033359148730682797,-0.00905246879486965,0.005176194275240853
2018-08-08,-0.003907140342240267,0.00475281616789569,-0.00029149449112342296
2018-08-09,0.0031942349615408094,-0.011305995071208219,-0.003125379516109472
2018-08-10,0.005192731510430537,-0.000906605634154678,0.005860696964421042
2018-08-13,-0.0017892755508028824,-0.005263570583018629,-0.005180993683839175
2018-08-14,-0.003755768694367445,0.00012009326613404703,-0.005881109492233416
2018-08-15,0.004515728635575367,0.008890838725675199,0.009824222905835622
2018-08-16,-0.01562472550155003,-0.010288543344853074,-0.013372281229109606
2018-08-17,0.008454015141102555,0.011424440940841496,0.002259017756883086
2018-08-20,-0.003030083549399265,-0.007089634224626495,-0.003537393237806441
2018-08-21,0.0016845365064623863,-0.00044188123682142866,0.00618992864576251
2018-08-22,-0.00309920312771228,0.0034202901037078126,0.0005974667805858092
2018-08-23,0.0023508578910567124,-0.0011224251406209973,0.005348548195248659
2018-08-24,-0.006546461580333451,-0.004829746043197192,-0.003339356373518898
2018-08-27,0.009722436952145141,-0.0024858676521604117,0.005265485566773087
2018-08-28,0.002341446239161993,1.4060668952597943e-05,0.002341446239161993
2018-08-29,-0.005864065409531105,-0.0030150453383467335,-0.0006510332816528352
2018-08-30,0.0002830524522526856,0.005565841402663474,-1.5013956211729074e-05
2018-08-31,-0.01184678666297212,-0.005046803984890769,-0.001633012157284952
2018-09-03,0.00402652150436289,-0.004810445863389634,-0.005535095917516442
2018-09-04,0.0003730733401723363,-0.005606623024007051,0.0028497070859623275
2018-09-05,-0.003934706361272133,0.003843866771631621,0.0008126633392991911
2018-09-06,0.0021258197426347047,-0.0007307028897540757,-0.008865648560491324
2018-09-07,-0.0026127778194590112,0.0034048948103519994,0.002835113195463368
2018-09-10,-0.0035368864615615836,0.0017031047441024016,-0.000588160628327894
2018-09-11,0.007677547189540945,-0.0020686124509524673,-0.0005292035839574716
2018-09-12,-0.005740048706183498,-0.002106992775551375,-0.0025054184315986827
2018-09-13,0.009215118122878563,0.00477465325577664,0.002765668897120044
2018-09-14,-0.006468232828821252,0.0007706421760221849,-0.005619757473766751
2018-09-17,-0.005031169215866993,-0.0011142708146073543,-0.001940010539777659
2018-09-18,-0.006307299014366885,-0.01280854853855451,-0.010045410051747972
2018-09-19,0.006862880535492444,-0.008451937922099972,0.001626541562801176
2018-09-20,-0.002937060001165781,0.0022376537455558454,-0.002549368169442623
2018-09-21,-0.0007044393937001292,-0.00800972889072149,-0.010158093577145033
2018-09-25,-0.005411039003808793,-0.005868839096268785,-0.007687568701918779
2018-09-26,0.00513680043386211,0.0007856992369452698,-0.0009879586774135252
2018-09-27,-0.005562471020171822,0.0007379847740061063,-0.005111492368755299
2018-09-28,-0.0013475889801897178,-0.0032230718889627585,-0.0009894836055648337
