004986,2.6666666666666665
110026,3.6666666666666665
050014,4.666666666666667
519779,5.333333333333333
160119,6.333333333333333
000219,8.666666666666666
690007,9.0
000307,9.333333333333334
001938,9.333333333333334
519772,12.0
519712,13.333333333333334
160212,14.0
000457,14.0
002383,15.333333333333334
040035,16.333333333333332
050030,17.333333333333332
000979,17.333333333333332
001714,19.0
000763,20.0
519704,20.666666666666668
000742,21.0
000020,22.666666666666668
470058,23.0
519710,23.666666666666668
