,000751,001714,001875,519736
2016-11-02,,,,
2016-11-03,,,,
2016-11-04,-0.0009317171061381524,0.004782568608147519,0.003908442734021689,0.0026872307349155022
2016-11-07,-0.0006015286672023112,-0.003526114333366026,0.0016208946793048185,-0.0034534710249822798
2016-11-08,0.006897511654838651,0.005394682800524686,-0.00028738061069866205,0.0021750390695900457
2016-11-09,0.00156401869575995,0.00304256884687637,0.008672932179589643,-5.762797059782887e-05
2016-11-10,-0.0029264007886771193,-0.0010531267265772026,-0.003201074738466536,0.007098164593031031
2016-11-11,-0.019180026146120577,-0.018915546672839123,-0.0224781922208086,-0.023525631947915016
2016-11-14,-0.012337132833903475,-0.005779755784723228,-0.019305773948886107,-0.013908636238827543
2016-11-15,0.007035765079902001,0.002674046451082379,-0.0023376685040579215,0.0030893302625334407
2016-11-16,0.002915043767796721,0.002466492633990569,0.006927212055166887,0.004791239241277667
2016-11-17,-0.008259012290319223,-0.013306895726575507,-0.004133182173299721,-0.012840733090334844
2016-11-18,0.012913297927761747,0.00594422728784838,0.017751413059542864,0.010082348679009034
2016-11-21,-0.017308051149317327,-0.01585877578699857,-0.013215916868503763,-0.015629802388370306
2016-11-22,-0.012085303865227104,-0.010504249691553502,-0.012876984808033454,-0.012506174288591243
2016-11-23,-0.005505578837209146,-0.006197893427828838,-0.0013449341562649098,-0.006759758341158162
2016-11-24,-0.02032377997938306,-0.012311990470802447,-0.010628903442887694,-0.014648867145247269
2016-11-25,-0.014731148611313305,-0.0146270640507149,-0.012745876142124635,-0.018441817902995927
2016-11-28,0.0014001392242448674,0.002034656990742345,0.00803294319468395,0.00044987093685955326
2016-11-29,-0.024173875228074126,-0.0224531935073925,-0.025041347713945283,-0.029041600095799036
2016-11-30,0.006585266535806489,0.006942666542067544,0.011041027197805198,0.012640174319340503
2016-12-01,-0.009338752040898957,-0.00860411572797326,-0.011896296797932138,-0.00817091095439837
2016-12-02,0.00200960300519315,0.009112280007084972,0.003640511778958966,0.0035299354223594648
2016-12-05,-0.0014217720455156346,0.0008099785984028163,0.0007311360641457654,0.001926603908576463
2016-12-06,0.007992058460410956,0.008233390180556466,0.00322283255375011,0.007856353413232542
2016-12-07,-0.004221962228724507,-0.0009750701820068208,-0.005706929119421167,-0.0009405812025624627
2016-12-08,0.00219600498547623,-0.0006555433852820647,0.010163617620470022,0.0045791402257508995
2016-12-09,-0.018581808581450865,-0.01581759376125258,-0.027848213541971756,-0.01930230687848611
2016-12-12,0.003132633107203131,0.009692458576800234,0.02585413997145658,0.008019577347414653
2016-12-13,-0.004350311267355744,-0.00040365872368441913,-0.0037124163326871518,-0.003608299627235745
2016-12-14,0.008659004579252727,-0.0006960635618935562,0.006713514279725108,0.0015285334001088335
2016-12-15,0.013930425166327032,0.01565011562204499,0.006793939885327949,0.015607339643688656
2016-12-16,0.0017374832711880561,0.001327211939260886,-0.00010880177305039318,0.0030884971937059635
2016-12-19,0.0012694495706628839,0.0020318778388223047,-4.1315152173204694e-05,0.005230441145702591
2016-12-20,0.009530313590041084,0.008990763713876415,0.01156145780128015,0.013778752701501862
2016-12-21,-0.009534492756887225,-0.009807261994112526,-0.012261631142367335,-0.007218538337511848
2016-12-22,-0.00032982321475705234,0.0005248776399437993,-0.00481815355587023,-0.0008786706351742168
2016-12-23,0.006707760581630695,0.00608600979133278,0.010971124130267906,0.0033984163809311907
2016-12-26,-0.01567905203209996,-0.00996263692447319,-0.018627054715577906,0.001178130935065358
2016-12-27,0.005095938638751685,0.0034100634946299113,0.0016991995083168732,0.007700290615791028
2016-12-28,0.0029437149616904357,-0.0018875520548519154,0.017426282661893833,0.007817800175753509
2016-12-29,-0.0024789609747447594,-0.0038880064712319973,0.004055607590213173,-0.0026071297822982675
2016-12-30,0.0002451332527375616,-0.0036639635622257583,0.007098142548717767,0.0003641996829035765
2016-12-31,,,,
