160212,2.0
110026,3.3333333333333335
160119,3.6666666666666665
000219,5.666666666666667
540006,6.0
000527,8.333333333333334
002803,10.0
519772,10.333333333333334
090010,11.333333333333334
004986,11.666666666666666
000457,13.666666666666666
050014,13.666666666666666
001714,15.666666666666666
000020,16.666666666666668
005827,17.0
000742,17.666666666666668
002383,18.0
519712,18.0
040035,19.0
000307,19.333333333333332
000979,21.333333333333332
519779,23.333333333333332
001938,24.0
110011,24.333333333333332
001910,24.333333333333332
003940,26.666666666666668
710002,26.666666666666668
519704,26.666666666666668
690007,27.0
