day,000751,001714,001875
2020-05-06,,,
2020-05-07,0.008991385706691335,0.004553932492565749,0.004123392255050651
2020-05-08,0.008693493253473017,0.008038944611308052,0.0032944811249857597
2020-05-11,0.00016787674978724354,-0.0054981569232189775,0.00366814600126808
2020-05-12,0.012166362549539844,0.009969313770010091,0.007395121536482696
2020-05-13,0.0006659782756983645,0.004559360260287582,0.00291668239473597
2020-05-14,0.005765006477082668,0.0007790614036440324,-0.0019338253761889135
2020-05-15,0.005589170141849675,0.008921593645745962,0.014253479741879294
2020-05-18,0.0045450120035273045,-0.0016736232376761695,0.014127728156121178
2020-05-19,0.02066787520714608,0.015776544818010718,0.011398838241938991
2020-05-20,-0.00909103345705553,-0.005513045981787257,0.0013304099634651179
2020-05-21,0.006685300363943325,-0.003220257644074853,0.013611260292608507
2020-05-22,-0.0026430483662039927,0.0016715659265292837,-0.0008578803244693178
2020-05-25,0.007040032731612023,0.004651696363994429,0.006297599484980543
2020-05-26,0.00992464046021091,0.01719682539682532,0.020150006205783777
2020-05-27,-0.008340501165746028,-0.0014366322990744251,-0.0037561556528419304
2020-05-28,-0.0037258535340132237,-0.0016769031843257842,-0.00939251253925344
2020-05-29,0.009747445985257563,0.007431203917821261,0.011080994059138094
2020-06-01,0.008328902631010049,0.01754978733076218,0.0033276973190421444
2020-06-02,-0.016568331647140555,-0.012601261390535745,-0.00757671066908383
2020-06-03,0.008294146006145864,0.005640814302455999,0.0031297600239605927
2020-06-04,0.011794649407682267,0.011557362605285948,0.003160656694909836
2020-06-05,0.0016348391109857197,0.0017370484684569032,0.0009047598452369687
2020-06-08,-0.005492441582430008,-0.0012471862012891632,-0.004988349164775641
2020-06-09,0.0054963860981307455,0.005140869929873837,-0.003998770526212558
2020-06-10,0.013370067722461187,0.008195738655835005,0.016219055981693598
2020-06-11,0.0043466713658447675,0.00807676126729151,0.0023127691149583685
2020-06-12,-0.012338150376111079,-0.016539052616758365,-0.009894140328922996
2020-06-15,0.002987563102774038,-0.0011450260923790978,0.007024908548143749
2020-06-16,0.015769163588039703,0.013781020861659998,0.019887905293459962
2020-06-17,0.006956897557450659,0.001871287768151153,0.009071454377147403
2020-06-18,-0.006902638462030319,0.0010602377550232855,-0.010218095818100514
2020-06-19,0.0020061953327163984,0.006027629595052986,0.008723407630834235
2020-06-22,0.0005902147805740832,0.002031727451032639,0.005904086379321161
2020-06-23,0.0147906448926165,0.011418944059810698,0.012386364745541334
2020-06-24,-2.7671025719433473e-05,-0.00071494056680943,-0.002258078280160003
2020-06-29,0.006778275920548693,-0.0001951138964851884,0.01390628478392808
2020-06-30,0.019168030736597563,0.015687768054988727,0.009083485006659231
2020-07-01,-0.017088455150888526,-0.014241305698049489,-0.021336186407663105
