,000020,000457,000527,000742,040035,050014,070032,090007,090010,110011,160212,260101,519069,519704,519712,519736,540006,690007,710002
2018-08-24,,,,,,,,,,,,,,,,,,,
2018-08-27,,,,,,,,,,,,,,,,,,,
2018-08-28,0.0013142248729576256,0.004467974681479969,0.004451150880512067,-0.00025820714038726766,0.0038440758409652442,0.0018137417536737699,0.002341446239161993,0.002341446239161993,0.0011106770083927353,-0.007657610453602803,0.0003494143666520344,0.0031364816844920984,1.4060668952597943e-05,0.002341446239161993,0.005570725033564594,0.002341446239161993,0.00538274570347852,0.002341446239161993,0.0005680035435290387
2018-08-29,-0.004774018446674355,-0.006578277479902472,-0.002721792766793407,-0.007647120856783873,-0.0025913391007452713,-0.0017860955512094545,-0.0015959105766554238,-0.0014787680362925437,-0.0036355003258944363,-0.00540322001285054,-0.006573247751560651,-0.0031655718528339483,-0.0030150453383467335,0.00012725498627896847,0.001552132389444849,-0.0006510332816528352,-0.003051796012857655,-0.000760440788717287,0.0011547339931443634
2018-08-30,-0.0032029945120551906,0.0038340166773742634,-0.0007437455288599182,0.001482632599201228,0.0030955571487061295,-0.004053863649369216,0.0027787488793475923,0.007610059212580289,0.005917511618310334,0.003559580061081813,-0.003333761682930869,0.0071716338634236765,0.005565841402663474,0.0038259909951913196,-0.0001211084170243959,-1.5013956211729074e-05,0.004818086091479601,-0.004471006518673715,0.0016760221090680316
2018-08-31,-0.011353833701102434,-0.010567551569625189,-0.010173463217366119,-0.008300597065977189,-0.0052695816338266255,-0.0019488985218722998,-0.009640381649632435,-0.004123874083944656,-0.005314215582313486,-0.01794724330302344,-0.006968648357290164,-0.0037399287302563033,-0.005046803984890769,-0.005008892492327388,-0.005035922989485853,-0.001633012157284952,-0.008378610712819423,-0.00622367645548616,-0.0005601602814950812
2018-09-03,-0.001401298680270946,-0.012309822822820116,0.0026834673766409356,0.009918406868725027,-0.0014844554824364753,0.002352224086120236,0.0010013908515282832,-0.00034029072271124505,-0.002216463330591112,-0.0004140642380190407,-0.007017229603039965,-0.0031977524929980294,-0.004810445863389634,0.002548838926981878,0.0032921102943610503,-0.005535095917516442,0.003836466849855613,0.003759937067721708,-0.0016407391532045068
2018-09-04,-0.003448688110488707,-0.0014832121734587034,-0.005485818919124474,-0.004440248475741093,-0.0016364888890225693,0.0030918267454242976,-0.006139603773705149,-0.00890394214448098,-0.0025472709989364795,-0.00808466842492006,-0.006258073340882353,-0.00847564388224975,-0.005606623024007051,0.000657761748578567,0.003255101381526071,0.0028497070859623275,-0.0010754421783705226,0.002119568513637926,-0.00278587320693946
2018-09-05,-0.007777666318722676,0.0017684450004429308,0.001271755679612907,0.0022460603624633313,0.007455915265569879,0.002164909974564644,0.004735229596394164,0.009327222292297654,0.0004948440586886038,-0.0019769391046911,0.0009965363126176463,0.006557476077897695,0.003843866771631621,0.0075688101153068565,0.00576675475287991,0.0008126633392991911,-0.002795053026268368,0.0046541681685207115,-0.001025819289579677
2018-09-06,-0.0035463623652999265,-0.0021569563996405305,-0.0018792745396035704,0.0014626622573176151,-0.0030504054919846535,-0.002416165737101461,0.0014004793502825352,0.0041842027677952975,-0.0015863673247328292,-0.006576708159648503,-6.776893188320532e-05,0.0017430294978219019,-0.0007307028897540757,-0.0006499958657686378,0.0011157983545648786,-0.008865648560491324,1.5727881597205062e-05,0.005426172656235351,-0.0035309989960107258
2018-09-07,0.0010344101234702752,0.0038740939681523034,0.0027967549515501844,-0.004718450060073209,-0.002300160799876716,-0.006018193037410691,-0.0015968936574143333,2.2400228383290255e-06,0.002033213153484592,0.005705620228662278,-0.0011454263887913374,0.00252122518877429,0.0034048948103519994,0.0010222036690121783,-0.0029563644547095924,0.002835113195463368,0.0038208737176295138,-0.0011454263887913374,0.004662146320189908
2018-09-10,-0.008035705621417089,-0.01900382213023233,-0.0043880084037736244,-0.00037095690901045586,-0.006640124333521902,-0.006414739029482419,0.0017875900014249213,0.0057495937024708565,0.004389422103396101,0.006551418491895555,-0.0015604256122047078,0.0026827227575513257,0.0017031047441024016,0.0025339709331506644,-0.0015232449937173653,-0.000588160628327894,-0.001597504562545815,-0.004590244506417096,0.006489939821013202
2018-09-11,3.7198018327244675e-05,-0.0028815879474448636,0.001259086632262152,0.007152530553839576,-0.00969195267180456,0.005030726294816157,0.003529423291450451,0.0024724660142396715,-0.00021399363416263473,0.006073281574562328,0.003302086394720849,-0.000643141860222185,-0.0020686124509524673,0.005344599870417799,0.006487628268400769,-0.0005292035839574716,-0.0016629790137768774,0.0076964846858180724,-0.004198250113822799
2018-09-12,-0.0009083170039622113,-0.003982160326325812,-0.011776421884656552,-0.010251730794051062,-0.014821939453212418,0.0007838770744653667,-0.008564448652314427,0.0035000157199537307,0.003373008526325383,-0.008224493106311348,-0.013441312982581888,0.0026442858373481037,-0.002106992775551375,0.004653418257439368,-0.003771490167469138,-0.0025054184315986827,-0.002604153689530042,-0.0013044185894900417,0.0004198348972627164
2018-09-13,0.004878043921441977,0.0021244952929548866,0.005026260524731763,0.0009630551071244664,0.00825936641640701,-0.000701761763019837,0.00650578028033455,0.0032725239292954456,0.00929638844045777,0.0009375748033992881,-0.005541009933525909,0.003365141490726309,0.00477465325577664,0.007857104454004116,-0.0005145954285238341,0.002765668897120044,0.011748042983060758,0.006956600519756995,0.0086343892722891
2018-09-14,-0.005899937962127844,-0.0061523146982277455,-0.010563171163867402,-0.01444397298733291,0.0006306102295291494,-0.021450514652056163,-0.008499411055738926,-0.0016919271452573437,0.002135379467973153,0.0092484531002327,-0.017229523842771766,-0.0014606464875772662,0.0007706421760221849,-0.007339371824960028,-0.013830257827499803,-0.005619757473766751,-0.003674557667826095,-0.01077088766710843,-0.0009183302835332752
2018-09-17,0.0005994046743934556,-0.01014080668741646,0.0034775131130398984,-0.004032533843261188,-0.004253782140379303,-0.013681577796050837,-0.0030630547528290863,4.857191187868093e-05,-0.0020439451241544004,-0.0010428719288229082,-0.006565897113601782,0.00026097768815125377,-0.0011142708146073543,0.001484379159121696,-0.0012999045912069906,-0.001940010539777659,-0.0037161343609813935,-0.010940719256999576,-0.0038043968961426478
2018-09-18,-0.013584979995542756,-0.015422936097363005,-0.006867366415819864,-0.008686877592817055,-0.010316907292267752,-0.019093860279189023,-0.011570643403061798,-0.01869863396667748,-0.009656045597278506,-0.007019087226155074,-0.011358088120273946,-0.01761420822792914,-0.01280854853855451,-0.01607010400701503,-0.009742883593618634,-0.010045410051747972,-0.01418318244935568,-0.009115794149594514,-0.008797861817052777
2018-09-19,-0.000966240036787136,0.0004165323923728259,-0.0029247427901968326,-0.0011166693029818209,-0.0050459668432738525,-0.002203385573016803,-0.006233024430766454,-0.01123788047262253,-0.002225957251748678,0.008293251917691702,-0.00047516860821583684,-0.009303598972338234,-0.008451937922099972,-0.0009929093757754526,-0.008018047057134492,0.001626541562801176,-0.004290934422578996,0.0031121919865797487,-0.0010353952578228132
2018-09-20,-0.0018673973174903047,0.0014329327155130356,-0.002551131029506881,-0.0017634143164504401,-0.0009489648628911995,-0.0031228759405234063,-0.0003985691159887894,0.0018165153775767662,0.0014329327155130356,0.002996998308513965,0.00307496884030789,0.0008877136055830404,0.0022376537455558454,-0.0028497225307396734,-0.0030082219847090697,-0.002549368169442623,0.0006860801655450555,-0.003585315459669447,0.0003968966794768436
2018-09-21,-0.007723806338606032,-0.010237625630106884,-0.00748392407223375,-0.011922667900807982,-0.007142941625401633,-0.01674199679026067,-0.01236058054522049,-0.02090451030263596,-0.0027555443849500705,-0.0022487127244390503,-0.012285381267133522,-0.015424523382761457,-0.00800972889072149,-0.022379981419903938,-0.01477182163522417,-0.010158093577145033,-0.002125787774566401,-0.015118342534712781,-0.0013822672004997205
2018-09-25,-0.008172929469015822,-0.009111696731551322,-0.0041859272896529465,0.00021930185937479862,-0.005816502020047687,0.0033955225706849834,0.00022174994366719325,-0.004564366803123887,-0.00842932158109111,-0.009706121412263902,-0.003288500601408617,-0.004370007560796307,-0.005868839096268785,-0.0007777281407150838,-0.0015017307668295787,-0.007687568701918779,-0.005718299567969987,0.002037237570985173,-0.01511496883875385
2018-09-26,0.0008055843757721615,-0.0032943293728913137,0.004653849116168951,-0.0026052774043430205,0.0025123155868738145,-0.006208980790036067,0.0014685076878779846,-0.005022089621446124,-0.0017277036364029552,0.008779677428739197,0.004488197556908657,-0.006818219721941299,0.0007856992369452698,-0.002401004746792834,-0.001483610575979899,-0.0009879586774135252,0.0030485250047544987,-0.0007853621043940606,-0.004094234144425224
2018-09-27,-0.0034049107458354877,-0.014667394345434293,0.0005971719040261947,3.409054959901958e-05,-0.00025915194804881914,-0.006505414592903325,0.00272426540295323,-0.0005737532304517234,0.0011852299159491597,0.00885948432869299,0.00042172963660402907,-0.0014227512873558057,0.0007379847740061063,-0.002762396117855448,-0.0007596443063452307,-0.005111492368755299,-0.004452037017816157,-0.0026568929687292853,-0.0004214563182656228
