day,000020,000171,000215,000457,000527,001714,002803,002865,003940,040008,070009,070032,110011,160212,519736,519755,519779,540006
2017-03-20,,,,,,,,,,,,,,,,,,
2017-03-21,0.005409546508877927,-0.003436254495584601,-0.00283113396747936,0.006401218201363745,0.0033945578404512844,0.004188158860299662,0.004876981082266196,-0.005003220101182371,0.010313432420393287,-0.002308168064797389,-0.004879512004696163,0.006352224679877283,0.010599575899150393,0.013773568700460759,-0.0002445361610825536,-0.0029334583332534248,0.0037571555639803744,0.00102969216455584
2017-03-22,0.006944427485638616,0.00020285445193068963,0.0015169148987111969,0.010782199540091741,0.0021167300500167796,0.0026339727663554635,0.003690212777998636,0.0003014251764253961,0.004619203603298705,-0.0009872232750207655,0.00020285445193068963,0.0049322291235017746,0.00928803930395905,0.00466171136315896,0.004743722262223415,0.00020285445193068963,-0.003570730453729687,-0.0009005840046794056
2017-03-23,-0.002213940962876304,-0.0014039876210742985,-0.0027719766771618914,0.006699608567105386,0.002481127429810437,-0.0003467543651167748,-0.001034357215824011,-0.0018849275937791177,-9.933248369686787e-05,-0.002101760346224113,-0.002698576794601726,-0.00434101433406564,-0.006040533163760853,-0.0039826304301885385,0.004761925884364748,-0.0027719766771618914,-0.0008780372832224437,0.0013615799632542558
2017-03-24,-0.0023126198197205294,-0.006649080067374413,-0.006019804218658997,0.0064950203171629806,-0.004006724499704406,-0.004106333725051314,0.003075492086995757,-0.006839771885182255,-0.00862190801845275,-0.0036112099441061307,-0.007038562195012865,-0.004712967835124093,-0.0039038072408188462,-0.00046345330797725737,-0.0018485908247198868,-0.006397560737412045,-0.0016610626719382182,-0.005309357253210578
2017-03-27,-0.0052513593710724615,0.0023901311229936884,0.0017621089901339593,-0.01397549713433055,-0.002135608353684315,-0.003358143187553564,-0.005510966007475471,0.003466425767050585,-0.0016625311546600852,-0.0016724094040395654,0.0033662167985645253,-0.005286731655669619,-0.008543781749606127,-0.005755525421634933,0.0010895816975469153,0.0030727249796490552,-0.005385921636892443,-0.002027147523538275
2017-03-28,0.0018805903180498795,0.002316724388950586,0.002999784498240121,0.003495324636991537,0.0015718930179925428,0.0021907230095670194,0.0038655853640408022,0.00339333034633138,0.00472988830446841,0.0027017996209727224,0.0030731359249254186,0.0035266548881243143,0.003931610877944358,-0.00428766489447252,0.003496555486814268,0.002999784498240121,0.0067912536925529565,-0.000987115686866047
2017-03-29,-0.0005609628885113738,0.0029236845589842853,0.000927821601662604,-0.004198673544839493,-0.001096353403153727,-0.005047291833044754,-0.002085101955902946,0.002240157559667888,-0.0005232275871368541,0.0015694917375433937,0.002386849652964096,0.002240157559667888,0.003801766016378383,-0.0014303155235294573,0.0012471089002836777,0.002240157559667888,0.00601730581273674,0.0007033455510903064
2017-03-30,-0.0018071554339468276,0.006498548501707502,0.0038964574940455465,-0.0032869856063507674,0.0014427276927760913,-0.0017906589257076222,-0.0015064886956928092,0.00708326085332589,-0.00684679457570192,0.0041243027685601286,0.007254943899938082,0.001389086230796921,0.0009449140591094585,-0.0038703766530227,-0.00872296395361527,0.006247901794937394,0.0015372059769425128,0.0025998711302367417
