110026,1.3333333333333333
000219,1.6666666666666667
050014,4.333333333333333
160212,5.0
519704,5.666666666666667
690007,7.333333333333333
000742,7.666666666666667
040035,7.666666666666667
000020,8.666666666666666
160119,8.666666666666666
519736,10.666666666666666
000457,12.666666666666666
519712,12.666666666666666
000527,13.0
001938,15.0
000979,16.0
540006,17.0
090010,17.666666666666668
519069,18.0
110011,19.666666666666668
260101,21.333333333333332
710002,22.333333333333332
163402,24.666666666666668
540002,25.0
090007,25.333333333333332
519710,25.333333333333332
001714,26.0
040008,29.0
470058,29.333333333333332
070032,29.666666666666668
110027,31.666666666666668
160706,32.666666666666664
000763,33.333333333333336
