,000020,000219,000307,000457,000742,000763,000979,001714,001938,002383,004986,040035,050014,050030,110026,160119,160212,470058,519704,519710,519712,519772,519779,690007
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-28,0.0015059474952234808,-0.004341028562528493,-0.004985625556521711,0.0011863006825314493,0.002390612330132047,-0.007032796527391527,-0.01261457792491194,-0.0033406151373682746,-0.0024059899885391367,0.006221947578416431,,-0.00037408164400254407,-0.0003248999235070382,-0.010650927721045478,0.00582433394282833,0.0012746686298419352,0.0051399191410475,0.005942755711964454,-0.0028985075064524857,-0.007854621487147329,-0.000236362787952471,0.0074902487300148035,-0.010572319313776335,-0.002529055821870463
2017-08-29,-0.004107986639073413,-0.00013279020511269835,0.011166346396836446,0.0012085914179590374,-0.000788213693862061,0.0025563003128378226,0.0021710553255626097,-0.0003799709331132606,-0.00100589766777337,0.008538434349896318,,0.005845888536210153,-0.004188857060941742,0.0019134123934311242,-0.004635666993034415,-0.0011717942045118557,-0.004654362044847815,0.0032220142367510585,0.001565989559488723,0.0024601558735285467,-7.455657177579678e-05,0.0038823882094028983,-0.0004664504580879081,-0.005104539895172122
2017-08-30,0.0048512623166032665,0.0020069508416533655,-0.010763724981829093,0.009499522410861827,0.003593616401093902,-0.0006807716852306189,-7.824175136450506e-06,0.0063565354111800865,0.00886979155092571,-0.007284331451643755,,0.0003218823860240416,0.011832333693635233,-0.0010643110042674042,0.0036994102279988006,0.006374900711525466,0.008101280137432498,-0.005366163090072873,0.0014212576397973908,-0.0006328241751365482,0.012840141563621676,0.005325509158196962,0.0008311019993603175,0.005074767946845693
2017-08-31,0.007453084450450009,0.007606060218051325,0.0032825889390341034,-0.00026812722915581233,0.00757185332621757,0.002237811150070268,0.0016615355737946702,0.002003584828887406,0.006475875853251156,0.0014903716591752048,,0.004903004059165661,0.006022447699211786,0.002315487488058321,0.009124924864959305,0.0060148181752545105,0.0002939360800525703,0.0035846124968715865,0.009649542928551802,0.0035846124968715865,0.009504274230486609,0.015963038668401208,0.0027463895295621876,0.008220095008460215
2017-09-01,0.004420990528296809,0.001978427419102813,0.004078710172744193,0.0016488087268258234,0.007377736638385146,-0.003382282792849689,0.0005674259810906079,0.004974768806458307,0.004406499811774323,0.0038872334241717432,,0.00686974179833677,0.009827414135503032,-0.0013593562925124925,0.0069315604310011825,0.00644575250597379,0.0037763737148244214,0.002681047747891574,-0.0002955265052784206,-0.0019847471618057444,0.0095696054561214,0.0003873685983171171,-0.00471506099049912,0.006190979277957309
2017-09-04,-0.0001508858243073341,-0.0004692146838294331,0.004052391142978395,0.0083922397851246,-0.011154144037720193,-0.002434203624866349,-0.009268922959585812,0.0049801540845346715,-0.004149665347805698,-0.003417389315776509,,0.008924339051012309,0.005158778968116229,-0.0048848098965105224,0.005010536196922599,0.0006432049266094086,0.009407382486792626,-0.0037905398403577095,0.0008522656286591435,-0.004461230651893411,-0.0015506277412904446,0.004257165163276566,-0.009511735702398494,0.00219988508499247
2017-09-05,-0.005374828111246677,-0.0036531600272375897,-0.005771281898190206,-0.004682516881038712,0.013260025938222064,-0.00029323416992932394,-0.004922836653470597,-0.008446432091397171,-0.004423223506079266,0.00013778909899908598,,-0.004279129297526607,0.000344451887426267,-0.007369309817293668,-0.0020624909503277333,-0.0019397427510414733,-0.006950152729054193,0.002371460791193991,0.009342159107986303,0.006396263913058808,0.004057623365276264,0.012567006727921326,-0.00045239843772226784,-0.005885424011569995
