,000751,001714,001875,519069
2017-11-02,,,,
2017-11-03,,,,
2017-11-06,0.022451734937016576,0.017050997949453306,-0.012210365686910474,-6.878140436872293e-05
2017-11-07,-0.007471131044781254,-0.0113056921887833,0.0027808431130889044,-0.0073969177609296555
2017-11-08,-0.004056159517354718,-0.0005006760536181432,-0.0026696382572569677,-0.004350746770467651
2017-11-09,0.004452900941869897,0.00277169592747728,0.010293530557035746,0.0018301815795438436
2017-11-10,0.00839747956562853,0.013341225972789417,-0.0018828740913663378,-0.0008941185710851229
2017-11-13,0.0034881361195655547,0.009457879262795954,-0.008559362116514313,0.0002972062599704284
2017-11-14,-0.013515412876207056,-0.009648254270992251,-0.0003824612375274983,0.0036616034078523763
2017-11-15,-0.009345124617350042,-0.008655284620526338,-0.018383690151348775,-0.004356636861366114
2017-11-16,0.004534082177156007,0.0011458186749004895,0.012623010291278547,-0.00038599362664015757
2017-11-17,-0.032970427613026265,-0.02834968113099534,-0.004445199432720148,-0.012175399277204235
2017-11-20,0.008576251909262922,0.00262663713611877,-0.017809258369414604,-0.0009009435236442265
2017-11-21,-0.004820170965609716,-0.008127817507808777,0.02544086962083769,-0.009822203761381543
2017-11-22,-0.010718306161330515,-0.012302583520879762,-0.002488177969680927,-0.004095075991877195
2017-11-23,-0.031886833228995104,-0.015604176433203776,-0.0065460079062286125,0.0005236490831665996
2017-11-24,-0.010159310796096221,-0.004296860779577583,0.016522979507768154,-0.003601933746915975
2017-11-27,-0.012626302467773298,-0.010633842144848416,-0.006113202178152366,-0.004236754015099264
2017-11-28,0.012965395996544782,0.009547500431938305,-0.012267536969542858,0.0007023225486784135
2017-11-29,-0.008545367714347996,-0.00582100873998892,-0.0016081721680710759,-0.0007471875624756041
2017-11-30,-0.013655488704894081,-0.006471037089598175,-0.014729370718205792,-0.0022700894804434935
2017-12-01,0.010147151253264375,0.012068080836627026,-0.005070187747037935,0.0008238534159287214
2017-12-04,0.01044471832440319,-0.0018192469730411442,0.0054580772623678,-0.0008451735512498004
2017-12-05,-0.015653335835312587,-0.017177166500883634,-0.008041537547967215,-0.006724708472381158
2017-12-06,0.002326589100776877,0.003515195344359623,-0.023435159265569605,0.00254295602276311
2017-12-07,-0.007704607972986444,0.0003268407163964371,0.010307726514849236,0.0007562476519058503
2017-12-08,0.012184567687831604,0.0011959851203016125,0.011569739273125546,0.0014292212719051456
2017-12-11,0.01487712345442671,0.00555832104373688,0.001441581645998502,-0.0020048552905036487
2017-12-12,0.004113369949074186,0.006677462670966139,-0.00038518422570565924,0.007990699389257783
2017-12-13,0.0021654876282053426,0.009059484071124002,-0.0019465935366176357,-0.00202077874191553
2017-12-14,0.007032688321223279,0.004742699389503113,0.004702293852597683,0.002498713924633411
2017-12-15,-0.004868925553009107,0.002578748078515214,-0.0032616143828300137,0.001657390060583186
2017-12-18,-0.0014350394656340582,0.00018959410535557275,0.0023555177269096728,-0.002586723782593059
2017-12-19,-0.000717414489045165,-0.0020909558268356054,0.003948572422333374,-0.002225455907860052
2017-12-20,0.0009074129665052055,0.0075051310190994425,-0.007033199650591682,-0.001476629196322965
2017-12-21,0.007853191713443008,0.00038932540811331684,-0.008303431010976414,0.000291383214053198
2017-12-22,0.0011733247074756648,-0.0014824126681858285,0.006057468278579892,0.00022687269584553693
2017-12-25,-0.007005200133700318,-0.004828617276998126,0.002510308382813853,0.0013418006938383797
2017-12-26,-0.005977217638232335,-0.0025389019822561476,-0.005325550099874232,-0.002185868518602474
2017-12-27,-0.011541554401226173,-0.00019312735763354905,0.0006901383382366122,-0.0005441608105977158
2017-12-28,0.005339571307498403,0.0010737863425942518,-0.0036332840673747313,-0.002306622796790947
2017-12-29,0.009706536814191757,0.004840114680453533,-0.001981167720637833,0.0021811631846690993
2017-12-31,,,,
