000219,1.6666666666666667
110026,2.6666666666666665
160119,5.0
519704,5.666666666666667
000020,6.0
000742,6.666666666666667
050014,7.333333333333333
000457,8.666666666666666
690007,9.333333333333334
040035,10.666666666666666
519712,10.666666666666666
160212,13.333333333333334
519736,14.0
000527,14.0
090010,15.0
540006,16.666666666666668
000979,17.0
519069,19.0
110011,19.333333333333332
001938,21.666666666666668
519710,21.666666666666668
260101,22.666666666666668
710002,24.0
540002,25.666666666666668
090007,26.666666666666668
163402,27.0
470058,28.0
070032,28.0
040008,29.666666666666668
160706,31.0
110027,32.333333333333336
