110026,1.6666666666666667
160212,3.6666666666666665
000020,3.6666666666666665
519772,3.6666666666666665
001714,5.333333333333333
005827,8.333333333333334
000219,9.0
160119,9.666666666666666
000742,10.0
110011,11.0
519736,12.333333333333334
001938,13.666666666666666
004675,14.666666666666666
710002,15.666666666666666
000979,16.0
000527,16.333333333333332
002803,17.0
090010,17.333333333333332
540006,18.0
004986,19.666666666666668
000457,20.333333333333332
003940,21.333333333333332
050014,21.666666666666668
001910,23.333333333333332
040035,23.666666666666668
690007,24.0
519779,24.333333333333332
519710,28.333333333333332
470058,30.333333333333332
519069,31.0
519712,31.0
