470058,2.6666666666666665
540006,6.333333333333333
110027,9.333333333333334
110026,9.333333333333334
000457,9.666666666666666
160212,11.0
090010,11.333333333333334
000020,12.333333333333334
519712,12.333333333333334
710002,12.666666666666666
519736,12.666666666666666
000219,13.0
050014,13.333333333333334
000742,13.333333333333334
690007,14.0
519704,14.666666666666666
540002,15.0
110011,15.666666666666666
000527,16.0
070032,16.333333333333332
340001,18.666666666666668
040035,18.666666666666668
160119,20.333333333333332
519069,20.333333333333332
163402,22.666666666666668
090007,22.666666666666668
519062,24.666666666666668
160706,25.666666666666668
040008,26.0
260101,31.333333333333332
