,001714,519712,519736
2016-12-05,,,
2016-12-06,0.006187946125903676,0.0041803714671208025,0.005810909358579752
2016-12-07,0.004050418704376169,0.0026438762606133537,0.004084907683820527
2016-12-08,-0.004007248389288676,0.0016603730801165728,0.0012274352217442885
2016-12-09,-0.0074969352661287125,-0.01086195455611505,-0.010981648383362241
2016-12-12,-0.013260766596373541,2.328886744140668e-05,-0.014933647825759122
2016-12-13,0.0027870690156128752,-0.0005831658097015247,-0.00041757188793845046
2016-12-14,-0.006714755040709064,-4.979573401486803e-05,-0.004490158078706674
2016-12-15,0.008684903038881475,0.006529102683468624,0.00864212706052514
2016-12-16,0.0045262669138363965,0.0016002469451452672,0.006287552168281474
2016-12-19,-0.001965321727948277,0.003128767087395956,0.0012332415789320095
2016-12-20,0.00321003481323634,0.0062153225555726666,0.007998023800861787
2016-12-21,-0.0023263114094274062,-0.0022680922006712567,0.0002624122471732715
2016-12-22,0.0006897892473223255,0.001563696862802999,-0.0007137590277956907
2016-12-23,-0.001653835411763227,-0.0017510952628230214,-0.004341428822164817
2016-12-26,-0.0011020081174089036,-0.004069688040513775,0.010038759742129644
2016-12-27,0.0025604637404714747,0.004750770105263813,0.006850690861632591
2016-12-28,-0.006067601817349111,0.0011575972581795435,0.003637750413256313
2016-12-29,-0.0036696287748739786,0.001513973971030369,-0.002388752085940249
2016-12-30,-0.0013990813482125386,-0.00010318744531456758,0.002629081896916796
2016-12-31,,,
2017-01-03,-0.005073415405391968,-0.006376591093776307,-0.010156999641225406
2017-01-04,-0.001410438720578,-0.0040022121407985445,-0.0007189145639572292
2017-01-05,-0.002405207971635237,-0.001979878129994672,0.0007012087938964573
2017-01-06,-0.002028602402839641,-0.004183005600338019,-0.006131237503674836
2017-01-09,-0.007154896453616888,-0.0032555952504254027,-0.00324851408373239
2017-01-10,0.00013593575488679566,-0.0063568204779042015,-0.006055059264091001
2017-01-11,-0.0031931098360623578,0.0024222306417067685,-0.0013072362479186195
2017-01-12,-0.004234694704133846,-0.002483381219020031,-0.0020896975264985684
2017-01-13,-0.012071809460851624,-0.012933389533267947,-0.013898858607444886
2017-01-16,-0.017684994300375623,-0.01856348912994299,-0.026894313027798766
2017-01-17,0.0037106656537706506,0.006889593900818669,0.015634396518131144
2017-01-18,-0.0012263384331261395,-0.010650444150793081,-0.012159803850408601
2017-01-19,-0.003981930413579193,-0.009420489482261152,-0.008029216159593955
2017-01-20,0.010512900775196066,0.004816839365776593,0.007092661962323943
2017-01-23,0.005569690614295908,0.005693564041063581,0.008101649360726881
2017-01-24,-0.003898288869351285,-0.003066893110878932,-0.00038951693952671285
2017-01-25,-0.0007148756906065756,-0.0024462932789106606,-0.001439581869514539
2017-01-26,0.004146243249275816,-0.0015314167336426543,-0.0017558516421636305
