,000143,000171,000191,000194,000215,000307,000763,002651,002865,005756,006077,006091,050030,070009,110027,217003,260101,519062,519723,519755,540002
2018-08-24,,,,,,,,,,,,,,,,,,,,,
2018-08-27,,,,,,,,,,,,,,,,,,,,,
2018-08-28,0.0027048975730286084,0.002341446239161993,0.002341446239161993,0.002341446239161993,0.002341446239161993,0.00604632609520106,0.002341446239161993,0.0026124489491889946,0.0024339446204402204,0.002341446239161993,,,-0.003146189215130879,0.0022024028576269616,0.002341446239161993,0.0022408780287732633,0.0031364816844920984,0.0030387963088971404,0.002341446239161993,0.002341446239161993,0.0017339128248242686
2018-08-29,0.0006745006116170016,0.000682792315544356,0.0019097861805750238,0.0019097861805750238,0.00017367506946397437,-0.0004103994342742334,-0.0015384896814938376,0.0007357592682659675,0.0020947658328132057,0.0021060955641636347,,,0.0020494802505617304,0.0019097861805750238,0.0002534714807820304,0.0020103645059459385,-0.0031655718528339483,-0.00018080615391979915,0.0019097861805750238,0.0010680353388242692,0.00017726338422241472
2018-08-30,0.009527025137476608,0.010254562423762659,0.010254562423762659,0.010254562423762659,0.008515431988979971,0.011417353121437213,0.006794354811305858,0.008627075986149646,0.010439507864857589,0.010352697850651849,0.010453745772034617,,0.010743423377739925,0.010324093782405397,0.008180734136744916,0.010355130634151388,0.0071716338634236765,0.009556238401416395,0.010254562423762659,0.008569642457461057,0.007057534137674293
2018-08-31,-0.0011368689764442719,-0.002178747138817494,0.0004397998940042225,0.0003902211164250602,-0.0032395957606418113,0.0012477867755211758,-0.0024193286293989757,-0.0016038815485562852,-0.00033599529606576084,-4.161790424928036e-05,-0.00013685161389909162,,0.0011298709610889635,-0.0002664687716966707,-0.001998505686755747,-0.0002354371986248438,-0.0037399287302563033,-0.0010348073156325466,0.00044586553270686835,-0.004555404578766242,-0.0018632724663265599
2018-09-03,0.0006798200321707082,-0.0015710599534805025,-0.00034029072271124505,-0.00034029072271124505,-0.002669935451890093,-0.005505797785751554,-0.00034029072271124505,-0.0006123255431682573,0.00012198738379787244,0.00015019387607240198,-0.00024073870678287257,-0.00034029072271124505,0.0012628318813174833,-0.00027076903194367397,-0.0015892499233773894,-0.00029001672944795054,-0.0031977524929980294,-0.00034029072271124505,-0.00034029072271124505,-0.0011877483498298202,-0.00024851392388614
2018-09-04,-0.011872976440294947,-0.01009733840404814,-0.011945767239537997,-0.011945767239537997,-0.009026911431015083,-0.015124743609146951,-0.009162190343226184,-0.009950302386930288,-0.011853354338696942,-0.011847718411221564,-0.011846225133226973,-0.011945767239537997,-0.015077291247888702,-0.011876250381699816,-0.009861565488808566,-0.01184522430770607,-0.00847564388224975,-0.011945767239537997,-0.011945767239537997,-0.010249414398147083,-0.007999727044988969
2018-09-05,0.014155069682898924,0.012317392451770326,0.015392423202077787,0.01611811260701257,0.01248206231732818,0.014541992671621706,0.009146760467865334,0.012405186848316485,0.015669636286535282,0.01558850163345038,0.01658680958607317,0.015392423202077787,0.014764150950768773,0.015461935227658263,0.012064636180447175,0.015492956026044724,0.006557476077897695,0.011895919705574354,0.015392423202077787,0.011158722948055644,0.007318078290438512
2018-09-06,0.0074539358160296,0.0060015025013175904,0.007235308793729689,0.007235308793729689,0.0049002241469112695,0.010427137711699674,0.0030453646596514394,0.006054992832226325,0.007142930040842876,0.007235308793729689,0.00713589533314718,0.007235308793729689,0.006676493482190238,0.007235308793729689,0.005565859711926691,0.007235308793729689,0.0017430294978219019,0.006533554407764708,0.007235308793729689,0.003833948249511998,0.004040715029330899
2018-09-07,-0.0017283043487186234,-0.0005277611633434098,-0.0011454263887913374,-0.001870589550502788,0.001780261147779738,0.00033935460601197676,-0.0011454263887913374,-0.001236327215988875,-0.0011454263887913374,-0.0011454263887913374,-0.0010460030441901136,-0.0007444640792484414,-0.00135509929905131,-0.0011454263887913374,-0.0011454263887913374,-0.0011956877478584982,0.00252122518877429,-0.0004431791977799193,-0.0011454263887913374,0.001414300573666205,0.0018436956721621378
2018-09-10,0.011242555878633542,0.010775846550657109,0.012627698402508991,0.012627698402508991,0.009127114971937189,0.012521799853319138,0.007718862497880785,0.009991334766145221,0.012812472977527523,0.01272571839858816,0.01292593878425674,0.012627698402508991,0.014445244714987093,0.012697205596503669,0.007192915793813426,0.012728226173305601,0.0026827227575513257,0.01122418963057914,0.012627698402508991,0.009223443083360094,0.006974509266463813
2018-09-11,0.001994952705803632,0.00046608089347000003,0.0017029392731855442,0.0017029392731855442,0.0017029392731855442,0.0023383978624673674,0.000998217638231269,0.0003356983653375334,0.0017029392731855442,0.0017029392731855442,0.0017029392731855442,0.0017029392731855442,0.0026100636887880224,0.0016334369101052015,2.1560542626475332e-05,0.0016024216072058062,-0.000643141860222185,0.001000198584499623,0.0017029392731855442,0.0017029392731855442,-0.001077928357515301
