,163402,166002,270002,519069,519700
2011-01-31,,,,,
2011-02-01,,,,,
2011-02-09,-0.0012659577403920652,-0.0051091313974581665,0.00022538300774233022,-0.0024477018177557763,0.0038034057491411755
2011-02-10,-0.011124465449246834,-0.005776362396289869,-0.014389833015383324,-0.00020604487241815406,-0.005488714010508877
2011-02-11,-0.0031259404579291328,-0.003967877460297808,-0.003939441305073288,0.0027492381139659905,0.0033446026379637672
2011-02-14,-0.01700336297915861,-0.018855211491819457,-0.023839248018105774,-0.009698492532714376,-0.01988143405392684
2011-02-15,0.0005361787730049361,-0.00035955558710365487,0.0009915982280160884,-0.0005638336818462042,0.0008298199437433151
2011-02-16,-0.008571321464756476,-0.004148076618167407,-0.005888663268523775,-0.0030527745903132786,-0.00807241131098091
2011-02-17,0.0011755795055765628,0.003438466507851623,0.006073792480053908,-0.00042155776787999866,0.0038752769729760717
2011-02-18,0.005137452861126324,0.0036503371741795076,0.0038649963374005614,0.0007171022957817019,0.0006943102729897177
2011-02-21,-0.014441305592874265,-0.014556079690152268,-0.016688006496791807,0.0012260007841786713,-0.007159675474058602
2011-02-22,0.016689425476553388,0.01904520070066984,0.022652434670716648,0.009914296370405529,0.012384912145667393
2011-02-23,-0.005308068316561609,-0.007008444881696052,-0.005061445083573313,-0.0007520465446431146,-0.00346703260436354
2011-02-24,-0.005116156018631024,-0.005413899933562005,-0.004183187889045481,-0.006526319773897171,-0.00562784717731124
2011-02-25,-0.0004960058379170906,-0.0011349542917002964,-0.0011135586225976546,-0.0038287172125661684,0.000577587673997515
2011-02-28,-0.0065413873570812076,-0.004833849390523115,-0.007962049269188975,0.002154640823035514,0.002176663689941627
2011-03-01,0.0001983388102846373,-0.0012134281794824453,-0.003914743640288876,0.0004463709203299526,-0.0005353052868157793
2011-03-02,-0.0017002852612546526,-0.002684799282428485,-0.0033585985760109516,-0.004155033642315176,-0.006306641768154431
2011-03-03,0.00577387041336741,0.0010886281147854948,0.00502510514902943,-0.0014266923210853877,-0.003344105836141198
2011-03-04,-0.009607518508403912,-0.007593726098699127,-0.010655982830119148,-0.00724365147139161,-0.011949049960302105
2011-03-07,-0.006709828131950202,-0.005981655105698591,-0.009764765677723997,-0.0036110883740041455,-0.004523466861778402
2011-03-08,-0.0019022973326350279,0.001271858082420696,0.0008890779625254641,0.0005914454868678476,0.0012405991244923698
2011-03-09,0.004601997160855409,0.003360201244485217,0.0025881744829069353,0.004354006792174903,0.005091167862605439
2011-03-10,0.00984056743562367,0.008418312081461266,0.009666052028921346,0.006729112687489214,0.01682300447499585
2011-03-11,0.00019689799447553114,0.00037067921332090137,0.0021867332594677213,-0.0030361284568086733,0.00042928422894006335
2011-03-14,0.0006954958199358874,-0.005021107167389127,-0.00584008994100782,-0.003458185442766215,-0.003011579251948948
2011-03-15,-3.633830835880758e-05,0.006799621851343085,0.0112042328434111,0.0019646716902748107,-0.0005541230957656351
2011-03-16,-0.00840166148297028,-0.0055764966413200945,-0.007899535344799924,-0.0009686246996380987,-0.005497119797528427
2011-03-17,-0.0018223643172002868,-0.0007384173127862326,-0.000510767526876843,-0.010353138065538947,-0.00550746115338141
2011-03-18,0.0004702333480892662,0.009484519611689501,0.004976732060140376,0.005241522691659117,0.0032045007890764143
2011-03-21,0.00013341421838319878,0.0008563914097655667,0.0036377604575462685,-0.002072318356904246,-0.0029358444643982073
2011-03-22,-0.00012029354659803815,0.0009226538823579045,0.0011549987913948012,0.007022066837746532,0.0028968699592317737
2011-03-23,-0.007387193305360196,-0.007343699395046199,-0.009384098030118748,-0.006952012138367936,-0.0024707036698599083
2011-03-24,0.00418469240920627,0.006597288954595437,0.0053286194098015605,0.003303250773565969,0.00025039078923727587
2011-03-25,-0.007215757187115424,-0.008168819857606868,-0.008478918694614146,-0.0021086431099823777,-0.009088452224274013
2011-03-28,-0.0009021816988690201,0.0008716485035061838,0.00280979472853804,-0.0022199886991325357,-0.005575069314055603
2011-03-29,0.004024919423567197,0.000759028714036325,0.003190148988864827,-0.0025991141339077872,-0.007772076471870948
2011-03-30,-0.0009345650329076749,0.001167956414366067,0.0006506768473459879,-0.003243850231707257,-0.007116097518828024
2011-03-31,0.006028417693710764,0.0036698510129884454,0.00855255012974887,0.0023433935775603043,0.006715388228595409
2011-04-01,-0.0068334488217243194,-0.008588630569041467,-0.011296650693651156,-7.397857874802405e-05,-0.006601376925883695
