,000751,001714,519736
2017-05-02,,,
2017-05-03,,,
2017-05-04,0.0007757806265269451,0.00016153001227636743,-0.003317595236232651
2017-05-05,0.00015151468775864707,-0.0025546951597454903,-0.006754179946129368
2017-05-08,-0.016031482741060366,-0.00690131901438773,-0.007522157878482649
2017-05-09,0.007073200908254806,0.0012203734974689517,-0.0004249164918268544
2017-05-10,0.008836954049814438,0.0030301971907029657,0.004880665764108172
2017-05-11,0.008411284639592953,-0.0076353253919796416,-0.005575381010477942
2017-05-12,-0.006634725869759217,-0.008611046452637217,-0.010277713119303922
2017-05-15,0.011673258690176658,0.007742524171281406,0.0048298701770965735
2017-05-16,0.009162604183318601,0.0061743958108306796,0.014452938192506037
2017-05-17,-0.013681964749920561,-0.00018668809674915465,-0.0005390830959076665
2017-05-18,-0.010819859400484022,-0.005520788552632605,-0.007011037246868135
2017-05-19,0.0028600642327096804,-0.0033538519082675355,-0.008949112393503489
2017-05-22,0.0022381189208351415,-0.005578791535584382,-0.006605754889548954
2017-05-23,0.005648994878941105,-0.017891891834908913,-0.0036349376402402545
2017-05-24,-0.00893272031643988,-0.004237884635688749,-0.0032438488504005214
2017-05-25,-0.023818544322823376,-0.018386987406666888,-0.02037390678558393
2017-05-26,-0.006737810651109122,-0.002710075534269163,-0.011647176099189971
2017-05-31,0.0006265968921939091,-0.006823734233633805,0.0016306129564509497
2017-06-01,0.004145782557690492,-0.0085964828221895,-0.01612992551892023
2017-06-02,-0.0032704150865169312,0.0031313704818878296,-0.0015923075502422002
2017-06-05,0.005061864325004883,0.006628729229466002,0.008885116750061428
2017-06-06,0.008361097500085624,0.0001137033446083624,-0.006706823386127159
2017-06-07,0.01302979651692282,0.007578258807320326,0.007775314024200508
2017-06-08,0.0035234217389839007,-0.0027401525706651775,-0.003955469511788712
2017-06-09,0.006487797427286335,0.0022644600516352753,-0.0012279330870366145
2017-06-12,-0.0022803423018727953,-0.005177618345021506,-0.008064546973730269
2017-06-13,-0.0014459616819875176,0.007599008532731988,0.005255438254379019
2017-06-14,-0.006600163341500487,-0.002672350178018479,0.00711665081779167
2017-06-15,-0.0022697359078092116,0.00539383252667236,0.004992992671738139
2017-06-16,-0.0005047022800368506,-0.0004101220027530328,-0.001259575649611988
2017-06-19,0.0006675313158777119,-0.00150954749328025,0.002262890919763727
2017-06-20,0.0023305694914123043,0.0024210664181008035,0.006934250687582466
2017-06-21,0.02230068511135297,0.0005531513960235213,0.0067724923999807896
2017-06-22,-0.00846011784412104,-0.012209433662402347,-0.0119494446093098
2017-06-23,0.0033188848685588024,-0.0037888624301924967,-0.003265497015994656
2017-06-26,8.349877062330258e-05,0.005396399887089398,0.0006785749714086631
2017-06-27,-0.001419352389382178,0.0006388751797643533,-0.00581414935740554
2017-06-28,-0.013330623248080542,-0.0028966811494652855,-0.0027057011284277177
2017-06-29,0.002284787165264479,0.002502334554910668,0.0003899096246740008
2017-06-30,0.0015781245963057966,0.0006006310776509594,0.0009892759467009515
