,001714,519069,519736
2015-12-03,,,
2015-12-04,,,
2015-12-07,,0.004054147421680199,0.006294127596743859
2015-12-08,,0.002956640564240831,0.008554166259963192
2015-12-09,,-0.008036834119160674,-0.006796656926743916
2015-12-10,,0.0028051575419640873,0.0002831894200903129
2015-12-11,,-0.00797938233194373,-0.007541126263428288
2015-12-14,,-0.02297410743968431,-0.02762442012596167
2015-12-15,,0.008680100992256246,0.013750172999115517
2015-12-16,,0.010053881654823571,0.009464146011174512
2015-12-17,,0.0008184674509981171,0.0072881430673716885
2015-12-18,,0.0018128476516412473,-0.0007210030726725325
2015-12-21,,-0.016559855999081163,-0.021624813705932944
2015-12-22,,0.0059943728323139656,0.0015084308319355255
2015-12-23,,-0.00017809546683122957,-0.010521391361240973
2015-12-24,,0.004584676621996242,0.005808944790131276
2015-12-25,,0.0001292124379825843,0.0033343759401802675
2015-12-28,,0.012235405137341449,0.020263667370986282
2015-12-29,,-0.007506498981174614,-0.0027161222527680717
2015-12-30,,0.0005625843405092645,0.007051199464665148
2015-12-31,0.006947565742242534,0.00037842454864711605,-0.013213584556183933
2016-01-04,0.06892100078907959,0.017879639686116833,-0.00646702581845926
2016-01-05,-0.02856146035988627,-0.03350736453299297,-0.03875330688266798
2016-01-06,-0.016482838034579617,-0.007163173542501289,0.005927822171356123
2016-01-07,0.0536518104649325,0.005021462665609655,-0.023362407544546104
2016-01-08,-0.0019473545024648597,0.015027886672064561,0.015252772453759667
2016-01-11,0.033507612476651016,-0.0035767865003311083,-0.01848985106171286
2016-01-12,-0.0002768428714514659,0.0017151890010584925,0.013101083549952985
2016-01-13,0.026107243371352395,0.004238456095010501,-0.002935660919076488
2016-01-14,-0.04710658380571031,-0.028475147491347164,-0.008357433567776962
2016-01-15,0.017619571387693655,0.004716747058947646,-0.007709102224661035
2016-01-18,-0.020370050485133184,-0.011198854832959126,-0.002766800654395274
2016-01-19,-0.02886647301050216,-0.0059785564840799665,0.007061670702072753
2016-01-20,0.00931271885201379,-0.0022042275119217303,-0.002890235547472364
2016-01-21,0.01754570555863777,-0.002760552763599211,-0.017564827601310284
2016-01-22,0.0065442779303129806,0.0062355038529994244,0.007871484154377106
2016-01-25,4.474230032958104e-05,0.008152850408437606,0.01877383929029608
2016-01-26,0.05132597754548962,0.009100776473103589,-0.0012019279042804198
2016-01-27,0.007730649672556322,0.0070308596095751685,0.0028796448215513415
2016-01-28,0.01910061766798532,-0.004708906141538516,-0.018503839156527202
2016-01-29,-0.04680957959233489,-0.006581007833182717,0.0015964822161709247
2016-02-01,0.012925989438728247,0.008727249060841658,0.012925989438728247
