,166002,519069,519700,519712
2013-08-02,,,,
2013-08-05,,,,
2013-08-06,-0.0073424592754920415,-0.008489940704081267,-0.00886907417122651,-0.005261588032205111
2013-08-07,0.0022412872173878107,0.005130039522243335,0.00637536953469664,-0.0016332455019111292
2013-08-08,0.006555399949194296,0.0012886403675731462,-0.0022811729037326423,-0.0017391360065066586
2013-08-09,0.0005411459251130069,0.004335657084563516,0.012314358978477435,0.0020670727107158227
2013-08-12,-0.020346136846298046,-0.012782692860440426,-0.004907411173293852,-0.011004203453731654
2013-08-13,-0.0018985306121774848,0.0021615138670922907,-0.002630818401278434,-0.0035914331947461964
2013-08-14,0.0061577811326258836,0.003081217304509609,0.00452173599376593,0.0018847719904173665
2013-08-15,0.003133218727976672,-0.00274071117221919,-0.001711462498020233,-0.0019077847282407134
2013-08-16,-0.006139191576680081,-0.0042524488334052535,-0.004216068961396036,-0.00443337413710132
2013-08-19,-0.006737201234896517,-0.008364671324635475,-0.006170059530666627,-0.006950752111276826
2013-08-20,0.008210095064243195,0.003068838267154095,0.0008730054261600895,0.0038076925713734777
2013-08-21,0.003270323307801082,0.00031505972377610103,0.0014858301502475024,0.0022371242453392837
2013-08-22,0.0001883285908896859,0.0021613681768577475,-0.004241772150517575,0.0014116729892323931
2013-08-23,0.012866019364623171,0.011529543741836124,0.003417134654174925,0.0071822067234059705
2013-08-26,-0.006545073697037163,-0.004292270097844497,-0.001596307302131006,-0.003071009544560299
2013-08-27,-0.007094730896473833,-0.0007969821673525779,-0.003463648834019173,-0.0024955946229832104
2013-08-28,-0.00886010480887256,-0.01201282486345967,-0.006977581422655477,-0.011480909969842745
2013-08-29,0.006699831256959943,0.007045404032307245,1.719956820533941e-05,0.006704140663748581
2013-08-30,-0.01024070306089897,-0.0050631327203025656,-0.005363058644638041,-0.0030541363002951627
2013-09-02,0.0032483264125793276,0.0020042257527008722,0.013620665225366091,0.004752624918108461
2013-09-03,-0.003373187918273013,0.0013681114569705777,-0.0010278651207542566,0.0015459195279752258
2013-09-04,-0.0003823677494746436,-0.00028510250538793525,0.002004627241267376,-0.0011483685767650353
2013-09-05,0.009799746017512989,0.00764840753510132,-0.002195914809220989,4.061934220678243e-05
2013-09-06,-0.005147939428296944,-0.008991043192098536,-0.010219544420599802,-0.002194926687244303
2013-09-09,-0.028067085567906158,-0.010915214065387424,-0.00826535254814531,-0.006730505955706345
2013-09-10,-0.011078028206283674,-0.005868859050875086,-0.0019748267232737593,-0.007847859411097557
2013-09-11,-0.008202310673006918,-0.0027593987049908675,0.007530808255351462,-0.0005783842983528853
2013-09-12,-0.010815703895051598,-0.006701605552176915,-0.006132012415031252,-0.0033440142111453852
2013-09-13,0.009003730724562398,0.004930711810521848,-0.00045272539109719734,0.000777565134010616
2013-09-16,0.010048822207750163,0.008032039259403989,0.001946190124725966,0.0034382780441666316
2013-09-17,0.013389279494162687,0.006985764319839327,3.0405642515662912e-05,0.003620051918907241
2013-09-18,0.0016988406831806024,-0.003195159513468049,-0.0026668974955070812,0.0031023332737236675
2013-09-23,-0.0035419501511246843,-0.0036176039644522096,-0.004045347597404492,-0.002086552420061061
2013-09-24,0.010495149257267355,0.003525500192036457,-0.004898393009227009,0.0023445186045455424
2013-09-25,0.0007719772216808751,-0.0014939556039339497,-0.002550664339652786,0.0010217043287938932
2013-09-26,0.008146089201768958,0.005673578471594776,-0.00036517232072363903,0.0013960438453867186
2013-09-27,0.00011333708011962429,-0.006425111888456292,0.0022140537724499865,0.001450570573369614
2013-09-30,0.0066374644670224026,0.0020420573025590194,0.0013228446454918164,0.0036459705606075588
