day,000020,000457,000527,001714,001938,002383,040035,050014,110011,110026,160119,160212,470058,519712,519772,519779,690007
2017-07-31,,,,,,,,,,,,,,,,,
2017-08-01,-0.006484504766086863,-0.014127232150479396,-0.00801889149212709,-0.01005636963105827,-0.009231137550479995,-0.010604071756176614,-0.009799195853731901,-0.008979807214746116,-0.003202598593271988,-0.0058452346654629395,-0.010098810302837657,-0.013016823829444801,-0.0022515640088267563,-0.009338017656026265,-0.011225175072276938,-0.007618149538455521,-0.00846274413305026
2017-08-02,-0.002987949362477149,-0.00462529662631217,-0.0007140495454578399,-0.006032961176177576,-0.00273010303092025,0.0008749234201045342,-0.0034050760629786847,-0.003225420948874347,-0.005453698548875674,-0.006939522860784808,-0.0029076626694813923,-0.009870643609097396,0.006748982187185115,0.00019580419778764124,-0.002668920377326689,0.002791766650034999,-0.0076549087464437005
2017-08-03,-0.007616185170404632,-0.004645246022800142,0.0005921693457791033,2.422014699177133e-05,0.008488048178871277,0.004042425642341585,0.0025557191109851773,0.0057047048080516305,-0.0035243398884114985,0.011748318182917994,0.008728538862170176,0.00456414992659715,0.0024866102139606827,0.009019922980622375,0.007264767210547807,-0.005382787595522909,0.016079222917907976
2017-08-04,-0.008489953309845033,-0.003434026105126331,0.00012340784023867624,-0.0018812939912109528,0.004923210912245346,0.004601688180588037,-0.0045230161114026,-0.0011274784860785259,0.0013158476681074394,-0.0028189445259901857,-0.0005749257049174616,-0.005069491703357798,0.0011723328993810123,0.00284960758488062,-0.008385324806424954,0.0028937462506136713,-0.0002039037809672406
2017-08-07,0.007377181423576795,0.00209236722787165,0.003437845905293946,-0.0052772114918275825,0.004791132861698966,-0.00475336044834429,0.0012770060191722443,-0.001146353710749226,0.00785723714645048,0.00011788647456878465,0.004110750884419145,0.009107092137862427,-0.004155607879343215,0.004938768585866171,0.0024899633784640773,0.005067515042054271,0.005382950895544747
2017-08-08,-0.0011097805873294675,-0.0003316954843834985,-0.0025610527797000904,0.004398841175822676,-0.003068923933874701,-0.0053416232562462085,-0.005498766736974248,0.0098633498620333,-0.002306916995733488,0.014295012109684091,-0.0021158168046333525,0.0005754557828330231,-5.679140998693377e-05,0.006990861426069195,-0.003978014197557056,0.001265417345831521,0.002220696638558284
2017-08-09,0.011252904571354083,8.307501395021788e-05,0.004092380346667257,1.6645524898439845e-06,0.004980302612248577,0.0056650949732015565,0.003944809445350694,-0.0018367330144130056,0.011070384785685228,-0.00020330006101176856,0.004460541301781973,0.006861314720258305,-0.004916985977279409,0.004349457382682109,0.001991110526502915,-0.002492316902485081,0.004373950214075606
2017-08-10,0.005406017676104047,0.006430430416812238,-0.0006759651814813861,0.004043686572647975,-0.0028848773851398724,0.001355060336750702,6.200683308621446e-05,0.0003660782924900241,0.0014824062653859826,-0.002732294053969908,-0.004801173115926649,-0.0067055483933731175,0.00036359797030327545,-0.0018484596402275066,0.0005664065816720631,-0.006855828723989932,-0.0027277674773066307
2017-08-11,-0.002362873986595848,0.008345066546048385,-0.009450072257334519,0.001318232622854465,-0.012836333920001719,0.002419771659943004,0.0028761345061938393,0.0032595287286368846,0.002333176608658949,0.004769323840932649,-0.0070768674099643825,0.0010188236301703624,-0.0007125952440421024,-0.008318134604972105,0.0016837981549892023,-0.011994833775419655,0.001936105134114241
2017-08-14,0.013229277126098893,0.005911349853768844,-0.0014182215295452938,0.00688637607592768,-0.0024804774479940672,-0.0021182704592810353,0.007943449998478957,0.019879242953424914,-0.0007964627372771815,0.016121262172634765,0.007049032825669155,0.012966915882693497,-0.0007009290837807214,0.00040066419625595096,0.014482015426047212,0.005578261430799092,0.007313583090219566
2017-08-15,0.0030921642749281997,0.006384752074598765,-8.613306013072197e-05,-0.0019815508498883805,0.0010896666480149086,0.0015056945949134537,0.0019054260500110942,-0.0012686915458035575,-0.004021175728620596,-8.132943173189133e-05,0.0003112326552663358,0.00403146958917322,-0.0020918956774744757,-0.0032140768014453647,0.007300942275684674,0.0006460412666497994,-0.0014989514484347044
2017-08-16,-0.002024826467971086,0.001219223406164982,-0.004110612513022582,0.006316529644219582,-0.0018136844825703546,0.005257824847117787,0.004586757180950585,0.016537959750889453,-0.004476390172428402,0.013978843806462082,0.0005866597586154931,0.003681044047734172,-0.002145894076349242,0.004248776663566378,0.008996055714832973,0.002483558446455092,0.006753413271391118
2017-08-17,-0.00383321598998676,-0.005993043203809556,-0.0006843181042466284,-0.003038934814450611,0.0018968895984758927,-0.00383321598998676,-0.0031698660729055916,0.0031009098148671033,-0.0069769326218738215,0.0004688872604912131,0.002933337900781874,-0.004582279660398703,-0.0052144314595999885,0.0004752717308231791,-0.007430338292145011,-0.0012778497208214556,0.005072636427315924
2017-08-18,-0.009103264982581405,-0.007312564215771422,-0.006957314084736432,-0.011858018761225941,-0.005547374664908733,-0.008961446119430283,-0.009686987935902724,-0.011109652518516255,-9.34613764091985e-05,-0.010796921626830325,-0.007355584085963596,-0.010337350523915934,-0.001948909889461392,-0.009434166337373484,-0.012837905300679298,-0.008113632306559038,-0.00975929781004592
2017-08-21,0.0019555700760787165,-0.0007157624954743369,0.0020425084158863793,0.00394301048614043,0.006197536952102345,0.0007464206364848902,-0.00012009479246155585,0.004973868967671935,-0.0011529262951357477,0.0014323447609787543,0.00549036466056263,0.0035790347989930194,-0.003141528778999203,0.0070308850141043155,0.005737389359747658,0.0009581860694587441,-0.0011844464836450186
2017-08-22,-0.00808701999434902,-0.006514679664104461,-0.002196075761328853,-0.004131491994872394,-0.0037177776050233424,-0.004936746236595568,-0.0027456574413448065,-0.011576658296273856,-0.007018776302646912,-0.0092220146632076,-0.005688476548493249,-0.0024979927919809297,-0.0010585173433503847,-0.008580416188161633,-0.0044562296957010306,0.0008002045478785469,-0.006811939607504591
2017-08-23,-0.0007907440722330072,-0.0035688268469237228,-0.0067390512141551895,-0.007039845539264067,-0.01123680806212779,-0.0033288735565930594,-0.004258783459601623,-0.00921066629442846,-0.0015563689114226342,-0.006374705412555803,-0.009634224594591623,0.005611240272461959,0.0004958452140855218,-0.011291150368089031,-0.0031677528511352415,-0.002262775475569745,-0.0069277457893950345
2017-08-24,0.0036952940792656097,0.005219197904381745,0.0011587148174422301,0.0016551176951402624,0.0003889177079845485,0.0013861742586407377,-1.1548971526442742e-05,-0.002340884303860258,0.0015011211703791494,-0.0004578106120076697,-0.0005635624956467078,0.0030509510284734143,0.0035918439674923475,0.0008828834218211901,-0.004308650420801974,0.005655117695140155,-0.002866399134855646
2017-08-25,-0.011495920100086154,-0.017658621849085954,-0.00823577213287252,-0.01109490514187339,-0.0029372308654533885,-0.008411502721904274,-0.013232318354899686,0.0012142812257633917,-0.014114787501268156,-0.006904201133500987,-0.006132894279468726,-0.012930221041802747,-0.004887304235145162,-0.006323946853620033,-0.006765051417736201,-0.0032023178435272026,-0.0021625707333323696
