,000020,000143,000171,000191,000194,000979,070009,110011,217003,519755,690007
2016-01-28,,,,,,,,,,,
2016-01-29,,,,,,,,,,,
2016-02-01,0.00656106723222194,0.013707850267500876,0.012217272216899722,0.012091961081764024,0.012150194248658486,0.018512581617499246,0.013000677615589873,0.010963837175712587,0.013030701480613138,0.01590513541688121,0.0018003349884664344
2016-02-02,0.007859934689261605,-0.01514106620041833,-0.019191376484106293,-0.02060981620041824,-0.02060981620041824,0.00022351713291501873,-0.020385768403554883,0.0005357122193467845,-0.020766867818049928,-0.01961971719051725,0.021746239391904787
2016-02-03,-0.004534812731279647,-0.004364894222260718,-0.0066271110737127215,-0.0067536203171637554,-0.005918895776262367,-0.007279439993949421,-0.0060682275167237565,-0.011095809308970916,-0.006233048349695514,-0.005918895776262367,-0.0046490545064210576
2016-02-04,0.008333581742137053,-0.005925072770583739,-0.006835023897136194,-0.007417036452739945,-0.007476060825265307,0.0026467242205145958,-0.007879073231391365,-0.002532520270949856,-0.008095332692650059,-0.0072633386573113246,0.012039234747348804
2016-02-05,0.002727589024514643,0.005352643482950503,0.006126637291000159,0.006126637291000159,0.006126637291000159,-0.0033073249731507826,0.006350584737999321,0.0007385680158238372,0.006231371266701813,0.006126637291000159,-0.0019529152260910898
2016-02-15,-0.022905564161261993,-0.019402457862328193,-0.018053908950294684,-0.01850760211902247,-0.019401256010755485,-0.01745596276545136,-0.019505359283518375,-0.02761503219742878,-0.019286905635844898,-0.019188908908335467,-0.004512890799823088
2016-02-16,0.004827292322620691,-0.020624504063008198,-0.02385603753277432,-0.025268466911305465,-0.024493273112855984,0.007295983563592845,-0.025343049250207583,0.0008945756252967119,-0.02537309678313382,-0.02428130008011098,0.017297850176911655
2016-02-17,0.0016543200464371743,-0.008863444539799259,-0.00892864194668097,-0.00963386056445259,-0.00963386056445259,-0.000435437436988817,-0.009708448466294928,-0.005623729707551206,-0.00947689933387652,-0.00963386056445259,-0.0054918487301329755
2016-02-18,0.003791451842131477,0.0076178206282626615,0.008387643568986247,0.008387643568986247,0.008387643568986247,0.009689726902319507,0.008611423965823484,0.0035106202349521887,0.008492267967395994,0.008387643568986247,0.004262717228385116
2016-02-19,0.0021006228991931053,-0.0004271141104543741,0.0009166347697548982,-0.0003641968017742414,-0.00042293679661042916,-0.001197530135107705,-0.0010483765815243462,-0.002591758873119354,-0.0008836897752373396,-0.001197530135107705,-0.0017892461114390468
2016-02-22,0.007736704239842629,-0.007480584738327689,-0.009923229681045642,-0.009664420507724314,-0.01132969944194584,0.006875762196545621,-0.011106002476767962,0.010586022338389345,-0.011120538178611916,-0.010343506148060344,0.00880055514656819
2016-02-23,0.005060124263710497,0.00816422084000179,0.008931092005646013,0.008931092005646013,0.009705085813695558,0.0025453959647775415,0.00908018996300397,0.006074422302905336,0.009035650767670322,0.008931092005646013,0.01067224116409049
2016-02-24,-0.013616525039541583,-0.010378183070629543,-0.010378183070629543,-0.009546927875284661,-0.010378183070629543,-0.015519571245436792,-0.010527258801100614,-0.0056449466164048,-0.010430456985945802,-0.010378183070629543,-0.018489422931579735
2016-02-25,-0.012319511538364747,0.0475258894630729,0.055591761650850446,0.059805244796917845,0.059805244796917845,0.008125658233610333,0.05965614683955989,0.006497256863532197,0.05949158490878992,0.05783480144716413,-0.024306904735792334
2016-02-26,0.0028863936723868555,-0.0020155671119268526,-0.0020155671119268526,-0.0011850023278736632,-0.0020155671119268526,0.00479642198889052,-0.0019410070164900262,0.010774166180665512,-0.0020155671119268526,-0.0020155671119268526,0.004999739010522086
2016-02-29,-0.023470434385930994,0.01335886097994976,0.019718431514414547,0.021128868749957563,0.021128868749957563,-0.015406990519325259,0.021427086896531833,-0.008437547938259016,0.021338040950972026,0.02014170191876319,-0.03650254353629956
2016-03-01,0.006213179633471233,-0.013212020864367569,-0.016421232956621346,-0.017127447645886917,-0.016354052440937128,0.002535473702427682,-0.01690385071661793,-0.0012276430624795776,-0.01697060130302086,-0.016139305353396916,0.008410186762715322
2016-03-02,0.012725987006318107,-0.03221782072460844,-0.03790098383094942,-0.03918825721841679,-0.040018132737088985,-7.322915582164136e-05,-0.039943617088802785,0.0006831001036911033,-0.03986131099114032,-0.03804379907470001,0.018304278796331674
2016-03-03,-0.004663594488089062,-0.0026324502768499958,-0.0012239995726246455,-0.0026324502768499958,-0.0018596527498022652,-0.006605960210624873,-0.0026324502768499958,-0.0018342986280366347,-0.0027369817146799535,-0.0026324502768499958,-0.0007748651375310001
