,000020,000219,000307,000457,000527,000742,000979,001714,001910,001938,002383,002803,003940,004986,005827,040035,050014,090010,110011,110026,160119,160212,519704,519712,519772,519779,540006,690007,710002
2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-05,-0.001204447722688351,0.0031012266428663837,0.040206521416319196,-0.0012651733944659682,0.002525034325916664,-0.0009255246084510782,-0.006988541464897136,-0.0011115187710958319,0.0005465581139978415,0.0017468746230380194,-0.007217878736119343,-0.011581093977197199,-0.0007321540589053654,-0.0032570698972615997,-0.006683403128583731,0.003116624968683257,0.009589994742577157,-0.0004170461478851806,-0.004233254984147505,-0.0022321017605305693,0.002702985747804476,-0.005899752417992898,0.004506068673843844,0.001348112020619019,-0.004919974901902546,0.001463009301615248,-0.007038747556282199,-0.0026893427559704364,-0.002801961552298282
2019-08-06,-0.007074517414944692,-0.025015143875907975,-0.004607702648206757,-0.012393777617901391,-0.0038489603521854043,-0.013568715221822347,-0.012884857297139507,-0.011741185764304607,-0.014933364874879063,-0.00964658917631156,-0.019537663546174477,-0.015368636071955266,-0.007873942749816565,-0.0030121042739188475,-0.001344002687190038,-0.0049446229989353885,-0.029063547117859634,-0.022365286713783905,-0.006428592119104959,-0.022027508759315362,-0.02646443611385474,-0.004996200749087576,-0.011201373567063189,-0.01229100795726068,-0.017023694370042364,-0.014259070096757864,-0.01576728976540631,-0.013732848611633042,-0.008890395294793518
2019-08-07,0.004411469757438113,0.002244421673262109,0.02853191879949646,0.003667248860525385,0.00704021323333992,0.005186575702075591,0.011770132396851207,0.009084366953699852,0.007141833566407296,0.00686436473369767,0.002461850397408427,0.010297959186709504,0.008353906763780117,0.005049556827117496,0.009786121339664944,0.005198356591005537,0.012153420662139758,0.006769552138885082,0.010762415734187791,0.004248530863091515,0.00466918492426549,0.009084366953699852,0.005745468790093744,0.002949397628546402,0.006531718581013202,0.009929675491315959,-0.000268499442571124,0.012382278276528713,0.006997709288301457
2019-08-08,0.009643491508624091,0.006108784644851983,0.0031928181938130074,0.004348760157554699,0.01434390483110981,0.005089500898295407,0.0022323580411522936,0.009547332223596605,0.004577782465078117,0.005379855776479925,0.0017561675649619968,0.013877379686174196,0.005655689096062622,0.0168545338635826,0.009114746340090463,0.007443207010128905,0.0027386594908500594,0.0008899649354183747,0.009621213536599837,0.009347812918755638,0.0008469116195277682,0.016927997597127264,0.00044963490164540154,0.0005764693482268601,0.007885406208596013,0.008603014411808996,0.0035223891625260073,0.011524855171487491,0.005913609139377662
2019-08-09,0.008419744945654006,0.006261091481405967,0.014519209458235482,0.0036421702534392697,0.005994963932933528,0.009269744437686134,0.003797180530046629,0.006121939209987826,0.007687406422952514,0.0077185263570199725,0.011124220124241191,0.003132682447598012,0.0014809180025709967,0.0023854123213793432,0.0041388747447874685,0.00993965309731315,0.0038079480380144304,0.00693836190873065,0.006620878348625681,0.004979511687389637,0.003992220105798361,0.010956353153877885,0.010770033550670965,0.006932067761186378,0.0081183590088304,0.007768811735720194,0.004043113609173754,0.006530340062466,0.00835127299961258
2019-08-12,0.010630303587942702,0.009307836483352538,-0.020155667193144877,0.001777246505954233,0.009466524572725676,0.004562851913616939,-0.0077714104346040536,0.008710679149668277,-0.002316215621126494,0.010067933600358847,0.00035264438862570024,0.0028033602135333346,0.003277973608053486,0.0045271670426265676,0.00823879682735651,0.0059561881317042875,-0.004325141791569509,-0.0012605463250068283,0.01099731053131725,0.0060032828940030925,0.0020600030160071725,0.013387609578088489,-0.0013347817679614238,0.004512889162632039,0.012021032378366714,0.002734711621637187,0.010418866473508093,-0.0010050577936850935,0.00028038010036235406
2019-08-13,0.0004054265398412138,-0.0020208653531055276,0.02676944706014661,-0.0053787326964400695,-0.0020753540234491608,-0.0015709671361624489,-0.005337126327126462,-0.0031776797126925604,-0.002119425262454122,0.0019193814535626297,-0.00168969100299865,-0.010932346231545598,-0.0009902003214383726,0.00028218920924238944,-0.005297360434616594,0.0020446101551319096,0.003690292450012733,-0.003633836894111453,0.001015772133097892,-0.006868673634921163,-0.002169778298927949,-0.010429674892429297,-0.00029513769270117507,-0.004070517102510052,-0.004757823013842644,0.0010269562075739813,-0.006677052291360286,-0.002685767585363097,-0.0009036472329753131
2019-08-14,0.013001952430637953,0.012038697963188572,-0.013969810297829621,0.013407030127646768,0.012768014083087253,0.01097919308538109,0.009788177098959405,0.010937485716342232,0.015382996781937441,0.011242763714545356,0.011282318646724798,0.01159212510648544,0.019429679457058535,0.020228576395953324,0.020931139251290753,0.018119427240995245,0.011029282209477742,0.012034415401313225,0.02119229277931045,0.015551900080624348,0.013017970590654793,0.020289942847413256,0.012630142080765294,0.01546567104947072,0.013610822490603969,0.01873664661540686,0.01131129554776833,0.01913590750744598,0.016351078023969512
