,163402,166002,270002,519069,519700
2010-08-02,,,,,
2010-08-03,,,,,
2010-08-04,-0.006625065278597075,0.0016464537560043624,-0.0026333616589546693,-0.0024717630019042147,-0.005329311612855436
2010-08-05,0.006715581101030543,0.00996940723946671,0.008712853079799077,0.01660701444816115,0.008289675996465684
2010-08-06,-0.008539551503078835,-0.00976365500848475,-0.011197361958899643,-0.0046892862632195165,-0.016384616717546763
2010-08-09,-0.0034295712414291746,-0.003625762094538132,-0.004007763658185892,-0.0027020100266215152,-0.006353036200405837
2010-08-10,0.012740671509634871,0.012589155454980183,0.020841803983456475,0.00886687736626357,0.023106233544872068
2010-08-11,-0.007248941531303288,-0.006002571004371404,-0.006725202430024391,-0.004492740090052516,-0.0075870359914778085
2010-08-12,-0.004705899507303157,-0.00410216634610705,-0.0009408798453328648,-0.007865735161329046,0.0002732424593239191
2010-08-13,-0.005928385620340038,-0.003597479287127614,-0.0066756921282693504,-0.0010215326686591197,-0.010180639716441897
2010-08-16,-0.011416710493137305,-0.014525977268544432,-0.01752047792878253,-0.007785515479784344,-0.018876423654921926
2010-08-17,-0.001426052104752662,0.0017715829744884282,-0.0024410644187888852,-0.00016246205536774028,-0.004144395363676834
2010-08-18,0.0001180184141370555,0.0003882983140466312,0.006123872266238339,0.0004523044627088302,0.003915140905621839
2010-08-19,-0.002600194519820187,-0.006759288751047032,-0.005322129372475892,-0.00497148705951167,-0.003983344767021668
2010-08-20,0.003478873365147961,-0.001036881588853067,0.007316866761075902,-0.0014501901236743109,0.011340138211808126
2010-08-23,0.0014052706858236341,0.003615750149547514,0.0017307338479448653,0.00550889076014216,0.0018163980995105078
2010-08-24,-0.00354373688309928,-0.0008118677474762137,-0.0025766116301471076,0.0013388815287476152,-0.00384422964024278
2010-08-25,0.006463405408364431,0.009914720007596745,0.010232406259306659,0.005796441773248229,0.01070900911405892
2010-08-26,0.0026395812500366045,0.006230064404717073,0.0006722694103646898,0.004205127166952094,0.0030445913831405047
2010-08-27,-0.0001466978528765761,0.00582846485594124,-0.0010718400941374107,0.005505040026457797,0.003032313386791996
2010-08-30,0.0007032049445778732,0.004960959821203925,-0.0027189446973567843,0.008193054712627212,0.000582688808240972
2010-08-31,0.0014125760366077156,0.006890460188816228,0.004229880922295592,0.0012825666943940828,0.0035844602730898956
2010-09-01,0.005173898822759648,0.0018116806272236996,0.0027145457580771692,-0.002204697360787655,0.0013535447641924714
2010-09-02,0.008196773386368594,0.011385020703044813,0.00663606905748626,0.013481996794082685,0.006538710460629149
2010-09-03,0.004720417189727155,0.007107230398008091,0.005805207401711976,0.00653747095565993,0.0023027462127683807
2010-09-06,-0.006573266925912646,-0.016738902854102955,-0.015458718374663727,-0.012749589244237747,-0.00755489743351645
2010-09-07,-0.0015691997400528734,0.0012533277777522223,-0.00023899529897208893,0.0023334578731719624,0.0035242500825340972
2010-09-08,-0.0035483725946645617,0.004880674474892155,0.003640591017247674,0.0023051975463495022,0.0010865120291507768
2010-09-09,0.0111677735497282,0.01284413903518955,0.017912830084360953,0.01247324757764734,0.010710437702961872
2010-09-10,0.00438075635225621,0.0030934954283678984,0.0008890349940371411,0.009263345943673729,0.004209727012173037
2010-09-13,-0.006097041136692738,-0.0041762262552802465,-0.0029197500748046057,0.006853387735340055,-0.0021525825529078446
2010-09-14,0.006409793788362483,0.004632362694482417,0.0026663342688910685,0.006879234172096682,0.004096606196153596
2010-09-15,0.007192633840070739,0.008015954929283753,0.010239850066546818,-0.002719754691261844,0.003461664595647451
2010-09-16,0.003955516355935607,0.006518397068908444,0.011155930334881603,-0.002233551449957738,0.005857976908026585
2010-09-17,0.0051665119505283075,0.0021062922832456588,0.0023956981602196725,0.01147242905753354,0.0011693987545030593
2010-09-20,0.005456278251575797,-0.001510722971054812,-0.002291198720230203,0.006508586451810294,0.0014253312581887778
2010-09-21,0.0026538318024709184,-0.0018087897615407522,0.0012515743489107667,0.0048760823162374844,0.0036059307039333355
2010-09-27,-0.0026661656078252882,0.0028864864428683745,-0.0008127164889857319,0.01282940241521846,0.0033188133176633716
2010-09-28,0.0010107368414169482,0.008895082002469468,0.007987255653740255,0.010260138385535966,0.010595456520008484
2010-09-29,-0.005063592168353392,-0.005911640904056603,0.0012297662948080879,-0.003205347712263662,-0.008677911351482548
2010-09-30,-0.015940466625923078,-0.01774371225654603,-0.017956297655837172,-0.015694731211594926,-0.01809836850676283
