day,000751,001714,519069,519736
2018-01-02,,,,
2018-01-03,0.005762257765376422,0.005852738789770218,-0.0038428441650806278,-0.0003941173230375128
2018-01-04,-0.0017408037616357674,0.0017344098596485669,0.0007950608782187896,-0.001544697999462885
2018-01-05,-0.00633169990689153,-0.001308868856663148,0.0025264673744798127,-0.0009045016912767601
2018-01-08,-0.0143007421389999,-4.5879520166547394e-05,-0.004408581592945771,-0.005875904924210307
2018-01-09,0.007652804222294307,0.0008966518791981848,0.0005095812746773731,-0.005615660477959805
2018-01-10,-0.0044657310789770754,-0.004922143675964996,-0.004416965600693601,0.0007321374225810473
2018-01-11,0.006647445338951785,-0.007879812872726988,-0.0022728993723482027,-0.004831682852646568
2018-01-12,0.0007046167812889692,0.0024808756903516027,-0.0024500643584668413,-0.005528268876461961
2018-01-15,-0.012857607623914413,-0.0008630735911900889,0.0031031326476026466,-0.006570690753404329
2018-01-16,-0.013814213437775558,-0.004952852016914422,-0.00412987887902605,-0.009758404558874556
2018-01-17,-0.011446781158028663,-0.010404617445741726,-4.395420908831493e-05,0.0011751888330036042
2018-01-18,0.003678873730352805,0.004400629979467441,0.0019375904008103184,2.114129760166783e-05
2018-01-19,0.00011531608257708825,-0.006678886438867271,-0.002305424537312306,-0.005270519596617729
2018-01-22,0.01684576810973093,0.012844596208248182,-0.0020612901810468376,-0.0026483479805741172
2018-01-23,-0.006875087320393991,-0.0018275928417610388,-0.0025369542823252544,0.0010493511871960681
2018-01-24,0.004368034896736539,-0.003909764158542495,-0.0015737177556984783,0.00229496923181971
2018-01-25,-0.0041504133906936636,0.0025820067876279884,-0.0017999609800246619,-0.0033117547343332054
2018-01-26,-0.0035426340740944973,-0.000938188688464292,-0.006928988610363285,-0.008687263251036526
2018-01-29,-0.015036819554144487,-0.002189323927977327,0.003797936738577201,0.00210132193357937
2018-01-30,0.007596688830067477,0.005836709005885399,0.004871851024179308,0.005088736092053514
2018-01-31,-0.0047796067750254245,-0.00857114147817506,-0.009114175270579228,-0.006591154252286291
2018-02-01,-0.008075133542839397,-0.003906406697456566,-0.00018103345008602112,-0.001051698017616176
2018-02-02,-0.0019076480330759704,-0.0037592869941349694,-0.008270808957357989,-0.005358120277954903
2018-02-05,-0.044301688332140876,-0.025016814241351826,-0.0190973238956319,-0.020660223120054666
2018-02-06,-0.020046281940882427,-0.023438641521660086,-0.014507617402083173,-0.019075826821215003
2018-02-07,0.005615615580350841,0.008513893178212273,0.02242620302249887,0.028479755897085957
2018-02-08,0.015816785684019674,0.006867466525710908,0.007154043438461155,0.01757305356219585
2018-02-09,-0.008171633103503995,-0.01554913823885673,-0.004825101907294793,-0.012980942122273409
2018-02-12,0.015617795926661016,0.017890258428481243,0.008050468490129692,0.019612296080751435
2018-02-13,0.011837036117441802,0.007160451928422296,0.005022713695003844,0.0024575078924129468
2018-02-14,0.001305715302708066,-0.000732603202211024,0.0017178110225968268,-0.0022185789844049175
2018-02-22,0.013481388930291827,0.025617140240782765,0.004974734834197081,0.011571168101517593
2018-02-23,0.0005549229113337439,-0.0029613148150509083,-0.0025536956507931086,-0.007581906972629726
2018-02-26,0.009542370654700427,0.006470503155297402,0.0032952986116414618,0.010636087711415554
2018-02-27,0.008012601312324952,0.0006301840326969899,0.007461998178357798,0.011402763237312485
2018-02-28,-0.012053413323444784,-0.0036960518475852577,-0.004497220000267088,-0.0013021160212267624
2018-03-01,-0.0031161328472208982,-0.0035990023561602857,-0.009245605898829723,-0.0018835714643612445
