day,163402,270002,519069,519700,519712
2014-11-03,,,,,
2014-11-04,-0.0025647372998689466,-0.004828793694105604,-0.008828303985162544,-0.005615834562771038,-0.005823378487960329
2014-11-05,0.0036787170605095953,0.003397231407355372,-0.0012039281802216362,0.010122438693873304,0.006165352865530216
2014-11-06,0.0018929578976374373,0.0016110610546293813,0.002171107316062182,0.004408323396512648,0.00297130081203556
2014-11-07,-0.000934241330556973,0.00025600536451042544,0.00313956333151999,0.010938445116544293,0.005124394329737547
2014-11-10,-0.004970877490611203,-0.012473884067145224,-0.006622563826744088,0.009338734920807168,-0.0009456437313157817
2014-11-11,0.0053903730119256865,0.0028982630326904735,-0.007832588227060788,0.0065412714129741145,-0.0045642052604538685
2014-11-12,-0.013570196188615435,-0.01583855784057664,-0.011589278279186432,0.00264522847370241,-0.002676386076168713
2014-11-13,0.0037945771805564243,0.0035813131151652966,-0.0002757048707375809,-0.004469828322811509,-0.0005315939126487867
2014-11-14,-0.003786289700393297,-0.004687760918511863,-0.005132377884108474,-0.009179798131400574,-0.01118136652454449
2014-11-17,0.015870378280167574,0.01861869750052303,0.01928366910971613,0.006316080515514022,0.01445739807976465
2014-11-18,0.0027201585800523675,0.008437038197226854,0.006250034856844167,-0.0034342145271258895,0.0026747503980641962
2014-11-19,0.0018544587705925375,0.003554802837659632,-0.0001115092679263574,0.0015702480251132966,-0.0004354182507756432
2014-11-20,-0.002430690986756856,-0.005578817311205242,-0.00379980808738134,0.008419477782077411,0.0008800176933616566
2014-11-21,-0.012543834134344012,-0.016085125204915895,-0.008913335327150662,0.02010211880622803,0.005994053099325214
2014-11-24,-0.006677330889545585,-0.01116932350282318,0.0007216847065869558,0.03339586730277677,0.013337115095500174
2014-11-25,-0.0067454063335758985,-0.009387115984186956,-0.003917585125005729,-0.0059297120099817135,-0.00627544635477717
2014-11-26,-0.001435665090001148,-0.010615548653859719,0.0025336058691141083,0.016127498374368,0.009308280200840846
2014-11-27,-0.004323216749797298,-0.0034079728273432863,0.0019054229603141515,0.01421814491854545,0.013620822570450608
2014-11-28,-0.016661551636513172,-0.016559419363824768,-0.008815034659629628,-0.009840698695400718,-0.009373446670007723
2014-12-01,0.0024361019522816107,0.0029321063440628237,0.007310780312192788,0.0020526541171641544,0.0020526541171641544
2014-12-02,-0.026856750049399247,-0.03516355262464388,-0.020611487105632875,0.011413074162865966,-0.007205620575231997
2014-12-03,-0.008139007521999142,-0.008708906575265907,-0.006046941500337022,-0.006909536940424177,-0.006375599025082224
2014-12-04,-0.024091034298378,-0.03649216671029132,-0.016913119662829823,0.017152782622164908,-0.0016720440949113957
2014-12-05,-0.0032193085613411165,0.003379674178249803,-0.005674690569747454,0.032806728112531824,0.02675841537050727
2014-12-08,-0.033231155225065034,-0.04252625585647918,-0.02732865991297917,-0.0013853834555344058,-0.003956704776855613
2014-12-09,0.010476320214634849,0.02421355029197647,-0.00401867565774594,-0.01495605926694088,-0.00439125368261728
2014-12-10,-0.010903235297442304,-0.02207595118105976,-0.005299576611836443,-0.007895615656922095,-0.009443352819982875
2014-12-11,-0.0030974710461187938,-0.0006584520386284654,-0.0016060165605589205,-0.02160434342024653,-0.01720578936473527
2014-12-12,-0.00019733894299611698,-0.0020591863955241596,-0.0009529271839148201,0.0011429569084848712,0.0008066889626212603
2014-12-15,-0.004006089522352818,-0.008654056218865502,0.0009690517823497391,-0.0005006747179494564,0.0013863455130169733
2014-12-16,-0.014009394766084426,-0.023428768424385904,-0.006565614219057325,0.002980771453992892,0.004333820095235197
2014-12-17,-0.009305025908555864,-0.01193727172653547,-0.003390433556671235,0.0021157731437808636,0.0036903386019870865
2014-12-18,0.005553669975220998,0.0011391781208133223,0.006987903156520092,0.003917727717923647,-0.0062281188261473774
2014-12-19,-0.017935162945708072,-0.013573475512362432,-0.016904909759911435,0.011130386197370834,0.0035135375988752937
2014-12-22,-0.009512179928419795,-0.0029543994040339694,-0.014870217779258232,0.005379462642620458,-0.011473786447470768
2014-12-23,0.005673045127255083,0.0063812714377244895,0.005620656221306364,-0.01811612623632808,-0.006526482719942939
2014-12-24,0.020606038322719678,0.02960116547444247,0.022912102840923265,0.018930217739735467,0.00974611874154907
2014-12-25,-0.010796813271711336,-0.021335105457172654,-0.010403786475578602,0.007847788217674845,0.007644597737455072
2014-12-26,-0.016487268895117646,-0.026855668262447452,-0.014522710751618373,-0.015943233173717486,0.0009255110704127212
2014-12-29,0.019761057602065257,0.011448472417699196,0.012465924732795619,0.015745039252481385,0.022065859148273415
2014-12-30,0.0019062094384485473,-0.005033917692294776,-0.0037090908704188186,-0.001154442574593073,-0.0007178341684257461
2014-12-31,-0.007410041189457761,-0.01397804489868637,-0.0074029880118269276,-0.015807092567226233,-0.0020885057628485804
